,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
269,ResNet,0.0,0.4748692257598669,0.2196384612385585,69,FlexiBO+RF-Log,0.00569962759624972,338.2000000000001,69.0,0.3597732273520069
270,ResNet,0.0,0.5313952183989453,0.3151709660077165,70,FlexiBO+RF-Log,0.007765721825806132,338.2000000000001,70.0,0.3597732273520069
271,ResNet,17.8,0.5092819469037815,0.3466385235466505,71,FlexiBO+RF-Log,0.0094763445566803,356.0000000000001,71.0,0.3597732273520069
272,ResNet,17.8,0.275029716420445,0.219686214558917,72,FlexiBO+RF-Log,0.005417008811663631,373.8000000000001,72.0,0.3560112402681702
273,ResNet,0.0,0.175545766284099,0.298253316918707,73,FlexiBO+RF-Log,0.008516991041565463,373.8000000000001,73.0,0.35318347262532845
274,ResNet,17.8,0.4344694275952843,0.3514608361928783,74,FlexiBO+RF-Log,0.002912272086317859,391.60000000000014,74.0,0.35318347262532845
275,ResNet,0.0,0.5209029970376776,0.3725888358032589,75,FlexiBO+RF-Log,0.001988340614216143,391.60000000000014,75.0,0.35318347262532845
276,ResNet,0.0,0.3362194477882642,0.5265633065173239,76,FlexiBO+RF-Log,0.0026800238781455213,391.60000000000014,76.0,0.35318347262532845
277,ResNet,0.0,0.4077646241216569,0.4832023601387959,77,FlexiBO+RF-Log,0.00010309939511299549,391.60000000000014,77.0,0.35318347262532845
278,ResNet,0.0,0.4319532110099249,0.3013781854349284,78,FlexiBO+RF-Log,0.00921735218436675,391.60000000000014,78.0,0.35318347262532845
279,ResNet,0.0,0.3427555744100725,0.4105354539792872,79,FlexiBO+RF-Log,0.0004427962563149269,391.60000000000014,79.0,0.35318347262532845
280,ResNet,0.0,0.4613298105189134,0.19940663874507314,80,FlexiBO+RF-Log,0.001759935030052091,391.60000000000014,80.0,0.3513410849143186
281,ResNet,0.0,0.173782555712045,0.310897701407518,81,FlexiBO+RF-Log,0.002508312244492801,391.60000000000014,81.0,0.35012605245621353
282,ResNet,0.0,0.4395636517759819,0.3488114331779716,82,FlexiBO+RF-Log,0.0026790670730300233,391.60000000000014,82.0,0.35012605245621364
283,ResNet,0.0,0.2352881133266353,0.3884675606525605,83,FlexiBO+RF-Log,0.003753867124275221,391.60000000000014,83.0,0.35012605245621364
284,ResNet,17.8,0.21876550497937305,0.263147360582325,84,FlexiBO+RF-Log,0.003398882492427372,409.40000000000015,84.0,0.3495613101528938
285,ResNet,17.8,0.4172951379955363,0.21393023880886305,85,FlexiBO+RF-Log,0.00858779873358798,427.20000000000016,85.0,0.34953708799918515
286,ResNet,0.0,0.33872668568207365,0.3954225909462128,86,FlexiBO+RF-Log,3.1723999353502343e-05,427.20000000000016,86.0,0.34953708799918515
287,ResNet,0.0,0.44219551760512704,0.4984747269616785,87,FlexiBO+RF-Log,0.002405401736712407,427.20000000000016,87.0,0.34953708799918515
288,ResNet,0.0,0.5732321507559065,0.4447917992894545,88,FlexiBO+RF-Log,0.0076265614547024576,427.20000000000016,88.0,0.34953708799918515
289,ResNet,0.0,0.30429699869060384,0.4074543462088223,89,FlexiBO+RF-Log,0.008691725270689952,427.20000000000016,89.0,0.34953708799918515
290,ResNet,0.0,0.3983732198203841,0.34338374684623396,90,FlexiBO+RF-Log,0.0075704615651360435,427.20000000000016,90.0,0.34953708799918515
291,ResNet,0.0,0.42633930463627134,0.4410659679783953,91,FlexiBO+RF-Log,0.00788836480036668,427.20000000000016,91.0,0.34953708799918515
292,ResNet,17.8,0.5762811685598164,0.5038529129088393,92,FlexiBO+RF-Log,0.009846429584909224,445.00000000000017,92.0,0.3495370879991853
293,ResNet,0.0,0.599671140361419,0.37903721878450586,93,FlexiBO+RF-Log,0.0009984829545087435,445.00000000000017,93.0,0.3495370879991853
294,ResNet,0.0,0.4967155151662935,0.5430717864278504,94,FlexiBO+RF-Log,0.008037976044645092,445.00000000000017,94.0,0.3495370879991853
295,ResNet,17.8,0.32031213728486796,0.208372149077926,95,FlexiBO+RF-Log,0.008628898858592282,462.8000000000002,95.0,0.34837445792461985
296,ResNet,0.0,0.4902218375459347,0.3285337206434463,96,FlexiBO+RF-Log,0.0023334665639342072,462.8000000000002,96.0,0.34837445792462
297,ResNet,0.0,0.4560113243788616,0.2911708266512212,97,FlexiBO+RF-Log,0.004507201244816007,462.8000000000002,97.0,0.34837445792462
298,ResNet,0.0,0.2560572514995663,0.4630441746742872,98,FlexiBO+RF-Log,0.004026091319101918,462.8000000000002,98.0,0.34837445792462
299,ResNet,0.0,0.4637066400016399,0.2667234697249313,99,FlexiBO+RF-Log,0.0010150029351974929,462.8000000000002,99.0,0.34837445792462
300,ResNet,0.0,0.535834795999439,0.31775870339291823,100,FlexiBO+RF-Log,0.0052377635768605275,462.8000000000002,100.0,0.34837445792462
301,ResNet,0.0,0.4666640268784671,0.2708609116385265,101,FlexiBO+RF-Log,0.001271394711689019,462.8000000000002,101.0,0.34837445792462
302,ResNet,17.8,0.5930975657304692,0.2419419237491205,102,FlexiBO+RF-Log,0.005150013241548322,480.6000000000002,102.0,0.34837445792462
303,ResNet,0.0,0.2795126543766867,0.2483523097745711,103,FlexiBO+RF-Log,0.005697486681664001,480.6000000000002,103.0,0.34837445792462
304,ResNet,0.0,0.1989316745851981,0.3549976285386184,104,FlexiBO+RF-Log,0.006709556678680794,480.6000000000002,104.0,0.34837445792462
305,ResNet,0.0,0.5506521582251539,0.5124999052507879,105,FlexiBO+RF-Log,0.007712518098792069,480.6000000000002,105.0,0.34837445792462
306,ResNet,0.0,0.5725858240069075,0.3854176910288728,106,FlexiBO+RF-Log,0.006969251210228641,480.6000000000002,106.0,0.34837445792461985
307,ResNet,0.0,0.19172308380617906,0.4558398991914434,107,FlexiBO+RF-Log,0.006740055338406875,480.6000000000002,107.0,0.34837445792461985
308,ResNet,0.0,0.3898576230194769,0.4987259662167522,108,FlexiBO+RF-Log,0.005057678150011298,480.6000000000002,108.0,0.34837445792461985
309,ResNet,0.0,0.39066909698020746,0.5003188765453008,109,FlexiBO+RF-Log,0.0011548429313150653,480.6000000000002,109.0,0.34837445792461985
310,ResNet,0.0,0.3802326002105885,0.4489587866082509,110,FlexiBO+RF-Log,0.009463700591635016,480.6000000000002,110.0,0.34837445792461985
311,ResNet,17.8,0.4389186301788596,0.27004077711064245,111,FlexiBO+RF-Log,0.002273218557724338,498.4000000000002,111.0,0.34837445792461985
312,ResNet,17.8,0.30797215463788025,0.3573973041430097,112,FlexiBO+RF-Log,0.005271140940894272,516.2000000000002,112.0,0.34837445792461985
313,ResNet,17.8,0.29264123629913474,0.5338060742982323,113,FlexiBO+RF-Log,0.00522750246601354,534.0000000000001,113.0,0.34837445792461985
314,ResNet,0.0,0.520753063354861,0.4413662071308891,114,FlexiBO+RF-Log,0.004712067131001514,534.0000000000001,114.0,0.34837445792462
315,ResNet,17.8,0.34432872467073306,0.22343007617869226,115,FlexiBO+RF-Log,0.008396156682038278,551.8000000000001,115.0,0.34837445792462
316,ResNet,0.0,0.35090873933152034,0.461419682779068,116,FlexiBO+RF-Log,0.007865808298351965,551.8000000000001,116.0,0.34837445792462
317,ResNet,0.0,0.4600286970435674,0.2987675127318765,117,FlexiBO+RF-Log,0.0006686749997031327,551.8000000000001,117.0,0.34837445792462
318,ResNet,17.8,0.5038005060664995,0.4992598588723495,118,FlexiBO+RF-Log,0.0005535954931035803,569.6,118.0,0.34837445792461985
319,ResNet,0.0,0.31890814959320196,0.22082002230608846,119,FlexiBO+RF-Log,0.0015367459880385693,569.6,119.0,0.34837445792461985
320,ResNet,17.8,0.24689071004868002,0.4265645296843543,120,FlexiBO+RF-Log,0.002877317267730632,587.4,120.0,0.34837445792461985
321,ResNet,0.0,0.5674017029640718,0.2420783328446494,121,FlexiBO+RF-Log,0.008428830640246174,587.4,121.0,0.34837445792461985
322,ResNet,17.8,0.2258039070189922,0.5587424619653768,122,FlexiBO+RF-Log,0.005693270014315831,605.1999999999999,122.0,0.34837445792461985
323,ResNet,0.0,0.309364177428765,0.4893512491936085,123,FlexiBO+RF-Log,0.0009308483423559109,605.1999999999999,123.0,0.34837445792461985
324,ResNet,17.8,0.391523403511559,0.3850610869795576,124,FlexiBO+RF-Log,0.006118981152248686,622.9999999999999,124.0,0.34837445792461985
325,ResNet,17.8,0.5263127136987861,0.2811444909451597,125,FlexiBO+RF-Log,0.004306592750508424,640.7999999999998,125.0,0.34837445792461985
326,ResNet,0.0,0.5520674016964779,0.5248716118896132,126,FlexiBO+RF-Log,0.008872923767745795,640.7999999999998,126.0,0.34837445792461985
327,ResNet,0.0,0.31622148541341816,0.34164756742197555,127,FlexiBO+RF-Log,0.009436167252674538,640.7999999999998,127.0,0.34837445792461985
328,ResNet,0.0,0.5971787612462948,0.3130886029928853,128,FlexiBO+RF-Log,0.0019566527517174853,640.7999999999998,128.0,0.34837445792462
329,ResNet,17.8,0.3255791474338069,0.5410279010499645,129,FlexiBO+RF-Log,0.003140653581519903,658.5999999999998,129.0,0.34837445792462
330,ResNet,17.8,0.5908730995330966,0.2116269596284911,130,FlexiBO+RF-Log,0.002637239713640637,676.3999999999997,130.0,0.34837445792462
331,ResNet,0.0,0.4905388514244111,0.2474587439575596,131,FlexiBO+RF-Log,0.007286166347705742,676.3999999999997,131.0,0.34837445792462
332,ResNet,17.8,0.219818744818355,0.25019112293532,132,FlexiBO+RF-Log,0.0072620965780675955,694.1999999999997,132.0,0.3476591314558212
333,ResNet,0.0,0.5216810486203372,0.2228694198474032,133,FlexiBO+RF-Log,0.0007580068347278036,694.1999999999997,133.0,0.3476591314558212
334,ResNet,0.0,0.403148517965122,0.3155935909081609,134,FlexiBO+RF-Log,1.5395953409653713e-05,694.1999999999997,134.0,0.3476591314558212
335,ResNet,0.0,0.32731344868225576,0.4849546979594696,135,FlexiBO+RF-Log,0.006210019311088938,694.1999999999997,135.0,0.3476591314558212
336,ResNet,17.8,0.31965128643006313,0.2537993656054747,136,FlexiBO+RF-Log,0.006820549640982546,711.9999999999997,136.0,0.3476591314558212
337,ResNet,0.0,0.3641085507743432,0.2320457675092081,137,FlexiBO+RF-Log,0.00032551922472943143,711.9999999999997,137.0,0.3476591314558212
338,ResNet,0.0,0.24511414002736576,0.2933763063279522,138,FlexiBO+RF-Log,0.006188333633919842,711.9999999999997,138.0,0.3476591314558212
339,ResNet,0.0,0.22576411583900616,0.2989151222306564,139,FlexiBO+RF-Log,0.002002798051024274,711.9999999999997,139.0,0.3476591314558212
340,ResNet,17.8,0.4804888227010599,0.4138590347511726,140,FlexiBO+RF-Log,0.0017884740929058308,729.7999999999996,140.0,0.3476591314558212
341,ResNet,0.0,0.2981944209495594,0.37669515361767664,141,FlexiBO+RF-Log,0.006741360987323907,729.7999999999996,141.0,0.3476591314558212
342,ResNet,0.0,0.3100566851136465,0.4731679669770874,142,FlexiBO+RF-Log,0.006602962923138721,729.7999999999996,142.0,0.3476591314558212
343,ResNet,0.0,0.4302405477623255,0.22300936776239685,143,FlexiBO+RF-Log,0.009385727711572091,729.7999999999996,143.0,0.3476591314558212
344,ResNet,0.0,0.3779120501662616,0.4199186273569256,144,FlexiBO+RF-Log,0.003741498592014283,729.7999999999996,144.0,0.3476591314558213
345,ResNet,0.0,0.4722097475274687,0.4559205310248533,145,FlexiBO+RF-Log,0.005539924867395399,729.7999999999996,145.0,0.3476591314558212
346,ResNet,17.8,0.4126607950830734,0.3831361593016883,146,FlexiBO+RF-Log,0.001690581269805862,747.5999999999996,146.0,0.3476591314558212
347,ResNet,17.8,0.3990038479151123,0.3666920717379297,147,FlexiBO+RF-Log,0.003793257265540461,765.3999999999995,147.0,0.3476591314558212
348,ResNet,0.0,0.469810552350706,0.2399132304090217,148,FlexiBO+RF-Log,0.0055699312774195675,765.3999999999995,148.0,0.3476591314558212
349,ResNet,0.0,0.4018533225615962,0.3909348032958935,149,FlexiBO+RF-Log,0.0015874738778207786,765.3999999999995,149.0,0.3476591314558212
350,ResNet,0.0,0.4925018246360498,0.3876964648274617,150,FlexiBO+RF-Log,0.009691391198439078,765.3999999999995,150.0,0.3476591314558212
351,ResNet,0.0,0.2878245474783369,0.3503962186991661,151,FlexiBO+RF-Log,0.005217219914622828,765.3999999999995,151.0,0.3476591314558212
352,ResNet,0.0,0.4579422996922895,0.4377995142181491,152,FlexiBO+RF-Log,0.008383683010326498,765.3999999999995,152.0,0.3476591314558212
353,ResNet,17.8,0.4655527791873083,0.4215494476213264,153,FlexiBO+RF-Log,0.004840451955295851,783.1999999999995,153.0,0.3476591314558212
354,ResNet,0.0,0.2998085925683518,0.5352177450567618,154,FlexiBO+RF-Log,0.002320444948942263,783.1999999999995,154.0,0.3476591314558212
355,ResNet,0.0,0.5416991194217319,0.4269191990336357,155,FlexiBO+RF-Log,0.001694229096321943,783.1999999999995,155.0,0.3476591314558212
356,ResNet,0.0,0.5064359850301203,0.4298012015974123,156,FlexiBO+RF-Log,0.008852327138783679,783.1999999999995,156.0,0.3476591314558212
357,ResNet,0.0,0.27832580182790995,0.35630954898370504,157,FlexiBO+RF-Log,0.007148004962394475,783.1999999999995,157.0,0.3476591314558212
358,ResNet,17.8,0.32034991015447645,0.3066397239481684,158,FlexiBO+RF-Log,0.0016886043979745724,800.9999999999994,158.0,0.3476591314558212
359,ResNet,0.0,0.4223829695168775,0.3622562681306647,159,FlexiBO+RF-Log,0.009625012435387341,800.9999999999994,159.0,0.3476591314558212
360,ResNet,0.0,0.3909352652814423,0.27148875294556224,160,FlexiBO+RF-Log,0.0015356730829441045,800.9999999999994,160.0,0.3476591314558212
361,ResNet,0.0,0.21650220494279,0.4473395154454315,161,FlexiBO+RF-Log,0.0059697306895551885,800.9999999999994,161.0,0.3476591314558212
362,ResNet,0.0,0.46897742522126706,0.2452572700809968,162,FlexiBO+RF-Log,0.003430614765636022,800.9999999999994,162.0,0.3476591314558213
363,ResNet,0.0,0.3948643736539253,0.2727632020824182,163,FlexiBO+RF-Log,0.006482235672503217,800.9999999999994,163.0,0.3476591314558213
364,ResNet,17.8,0.3930304432722399,0.39807872359725904,164,FlexiBO+RF-Log,0.009712235645029751,818.7999999999994,164.0,0.3476591314558212
365,ResNet,17.8,0.27396433174547763,0.2859191008339338,165,FlexiBO+RF-Log,0.005655384754712104,836.5999999999993,165.0,0.3476591314558212
366,ResNet,0.0,0.326505214722334,0.2240124310797314,166,FlexiBO+RF-Log,0.007818310499426268,836.5999999999993,166.0,0.3476591314558212
367,ResNet,0.0,0.3100394277538326,0.5116259635659637,167,FlexiBO+RF-Log,0.0009788147870185284,836.5999999999993,167.0,0.3476591314558212
368,ResNet,0.0,0.2448638692549189,0.4716384682796041,168,FlexiBO+RF-Log,0.005127781570191751,836.5999999999993,168.0,0.3476591314558212
369,ResNet,0.0,0.3470051833700413,0.5597344871744155,169,FlexiBO+RF-Log,0.0018237408480760921,836.5999999999993,169.0,0.3476591314558212
370,ResNet,17.8,0.44240319034904463,0.2561081488535266,170,FlexiBO+RF-Log,0.005638347092011613,854.3999999999993,170.0,0.3476591314558213
371,ResNet,17.8,0.4447290729671349,0.4651905651953343,171,FlexiBO+RF-Log,0.0023554527505020963,872.1999999999992,171.0,0.3476591314558213
372,ResNet,0.0,0.30026097421780057,0.33535413739891673,172,FlexiBO+RF-Log,0.006929083617140839,872.1999999999992,172.0,0.3476591314558213
373,ResNet,0.0,0.3367284738698514,0.5344501983198325,173,FlexiBO+RF-Log,0.0014347006061270007,872.1999999999992,173.0,0.3476591314558213
374,ResNet,17.8,0.5499465132410875,0.2997128850886555,174,FlexiBO+RF-Log,0.007594164911350008,889.9999999999992,174.0,0.3476591314558213
375,ResNet,17.8,0.5463995370046763,0.4565731416510551,175,FlexiBO+RF-Log,0.002933829552676073,907.7999999999992,175.0,0.3476591314558213
376,ResNet,0.0,0.5875702399779519,0.5020626719293627,176,FlexiBO+RF-Log,0.0002544758714002615,907.7999999999992,176.0,0.3476591314558213
377,ResNet,0.0,0.3278986554802297,0.4145648277791087,177,FlexiBO+RF-Log,0.009569770903564086,907.7999999999992,177.0,0.3476591314558213
378,ResNet,0.0,0.3317452223745486,0.2180836090127604,178,FlexiBO+RF-Log,0.009336294545490072,907.7999999999992,178.0,0.3476591314558213
379,ResNet,0.0,0.5109681723178755,0.4705090935517384,179,FlexiBO+RF-Log,0.007217749860357949,907.7999999999992,179.0,0.3476591314558212
380,ResNet,0.0,0.2610649512331477,0.2730867983390278,180,FlexiBO+RF-Log,0.009083185906978179,907.7999999999992,180.0,0.3476591314558212
381,ResNet,17.8,0.253251355967756,0.24968621455891601,181,FlexiBO+RF-Log,0.0048448580471718685,925.5999999999991,181.0,0.34764813537920425
382,ResNet,17.8,0.4443459411734232,0.3289878963100412,182,FlexiBO+RF-Log,0.00803896150604998,943.3999999999991,182.0,0.34764813537920425
383,ResNet,0.0,0.4215891865196829,0.23829001332877026,183,FlexiBO+RF-Log,0.005429341313568968,943.3999999999991,183.0,0.34764813537920425
384,ResNet,17.8,0.3324804555388419,0.4884621804857453,184,FlexiBO+RF-Log,0.005098745827672681,961.199999999999,184.0,0.34764813537920425
385,ResNet,0.0,0.3244564060244963,0.5106427027986362,185,FlexiBO+RF-Log,0.003046463110089553,961.199999999999,185.0,0.34764813537920425
386,ResNet,0.0,0.389515591382669,0.20097474609114385,186,FlexiBO+RF-Log,0.006270113644129373,961.199999999999,186.0,0.3471168966600724
387,ResNet,17.8,0.4551164481322202,0.4096632186401892,187,FlexiBO+RF-Log,0.0059415542972228366,978.999999999999,187.0,0.3471168966600724
388,ResNet,0.0,0.4089158263139486,0.3015119177855993,188,FlexiBO+RF-Log,0.009194724127410523,978.999999999999,188.0,0.3471168966600724
389,ResNet,17.8,0.3009027892326238,0.3770773022388085,189,FlexiBO+RF-Log,0.008742451068535724,996.7999999999989,189.0,0.3471168966600724
390,ResNet,0.0,0.4132107064161351,0.5098481294922695,190,FlexiBO+RF-Log,0.0025677201391305763,996.7999999999989,190.0,0.3471168966600724
391,ResNet,0.0,0.5914825334326095,0.2706623013170371,191,FlexiBO+RF-Log,0.006876983890404602,996.7999999999989,191.0,0.3471168966600724
392,ResNet,0.0,0.4147017327718131,0.4088982474442941,192,FlexiBO+RF-Log,0.006936623247132251,996.7999999999989,192.0,0.3471168966600724
393,ResNet,0.0,0.20107762710795365,0.4155442122734729,193,FlexiBO+RF-Log,0.0009720773741329447,996.7999999999989,193.0,0.3471168966600724
394,ResNet,0.0,0.4057283255563929,0.34922676597141594,194,FlexiBO+RF-Log,0.006194256367755825,996.7999999999989,194.0,0.3471168966600724
395,ResNet,0.0,0.4237663645596112,0.2573859421999674,195,FlexiBO+RF-Log,0.007590092967192756,996.7999999999989,195.0,0.3471168966600724
396,ResNet,0.0,0.33827425009739004,0.19737940554478198,196,FlexiBO+RF-Log,0.0011577843139357255,996.7999999999989,196.0,0.3452034070710399
397,ResNet,17.8,0.3658878388334516,0.5555070089122435,197,FlexiBO+RF-Log,0.003378121103581677,1014.5999999999989,197.0,0.3452034070710399
398,ResNet,17.8,0.20422322386097005,0.5371053293866299,198,FlexiBO+RF-Log,0.009421344768651066,1032.399999999999,198.0,0.3452034070710399
399,ResNet,0.0,0.4334314574820801,0.5142386193190643,199,FlexiBO+RF-Log,0.003848758686379622,1032.399999999999,199.0,0.3452034070710399
400,ResNet,0.0,0.1945380208231275,0.4347096709647237,0,FlexiBO+GP-Ratio,0.0004404336324081293,0.0,0.0,0.5446801327657009
401,ResNet,0.0,0.5996123552201023,0.32818804057387724,1,FlexiBO+GP-Ratio,0.008919819306560842,0.0,1.0,0.5020301880553951
402,ResNet,0.0,0.39116782579928855,0.4591662709781602,2,FlexiBO+GP-Ratio,0.002923655138818963,0.0,2.0,0.5020301880553951
403,ResNet,0.0,0.3486803299741396,0.3424908550926232,3,FlexiBO+GP-Ratio,0.0007455117918944433,0.0,3.0,0.4788895338228244
404,ResNet,0.0,0.3160815314828397,0.2569780885532771,4,FlexiBO+GP-Ratio,0.00502829021053552,0.0,4.0,0.4231262211157328
405,ResNet,17.8,0.4119402432775371,0.2962313391106273,5,FlexiBO+GP-Ratio,0.00702323678445784,17.8,5.0,0.4231262211157328
406,ResNet,0.0,0.3788164627924434,0.20893743300011586,6,FlexiBO+GP-Ratio,0.007817500892757005,17.8,6.0,0.3932841567694503
407,ResNet,0.0,0.4420621052300607,0.21123860486722634,7,FlexiBO+GP-Ratio,0.008368782618749166,17.8,7.0,0.3932841567694503
408,ResNet,0.0,0.5860079429176586,0.23070110141460906,8,FlexiBO+GP-Ratio,0.007985478327940457,17.8,8.0,0.3932841567694503
409,ResNet,17.8,0.3322549636912537,0.5435112286583627,9,FlexiBO+GP-Ratio,0.002924924407529368,35.6,9.0,0.3932841567694503
410,ResNet,0.0,0.27141585890846204,0.2360889024851815,10,FlexiBO+GP-Ratio,0.0072419221467492426,35.6,10.0,0.3831021449049763
411,ResNet,0.0,0.18750153555557064,0.5120432162484019,11,FlexiBO+GP-Ratio,0.0075407757769958205,35.6,11.0,0.37966864418490376
412,ResNet,0.0,0.4367723828150614,0.2878580654499744,12,FlexiBO+GP-Ratio,0.006189543464802685,35.6,12.0,0.37966864418490376
413,ResNet,0.0,0.208818744818355,0.26191122935319605,13,FlexiBO+GP-Ratio,0.004320064241748752,35.6,13.0,0.3688519604207543
414,ResNet,0.0,0.224029716420445,0.23996862145589198,14,FlexiBO+GP-Ratio,0.005493700854963414,35.6,14.0,0.3678121848763739
415,ResNet,0.0,0.21580171403835088,0.4405766755346313,15,FlexiBO+GP-Ratio,0.0023507829245624644,35.6,15.0,0.3678121848763739
416,ResNet,0.0,0.285575574603525,0.3897851086914408,16,FlexiBO+GP-Ratio,0.003137789728159836,35.6,16.0,0.3678121848763739
417,ResNet,0.0,0.34071325042995626,0.31763615796357986,17,FlexiBO+GP-Ratio,0.00014934978547248456,35.6,17.0,0.3678121848763739
418,ResNet,17.8,0.4363960377765606,0.35596711220755684,18,FlexiBO+GP-Ratio,0.0056859929170414575,53.400000000000006,18.0,0.3678121848763739
419,ResNet,0.0,0.28058494908593623,0.3272811373660742,19,FlexiBO+GP-Ratio,0.008353633692379963,53.400000000000006,19.0,0.3678121848763739
420,ResNet,0.0,0.35381537902883275,0.5223802012765484,20,FlexiBO+GP-Ratio,0.0016328617881453367,53.400000000000006,20.0,0.3678121848763739
421,ResNet,0.0,0.17831403998330222,0.4957445809091533,21,FlexiBO+GP-Ratio,0.00420983550208909,53.400000000000006,21.0,0.3630646553387384
422,ResNet,0.0,0.5013535945144727,0.5245747901531016,22,FlexiBO+GP-Ratio,0.0093137020917569,53.400000000000006,22.0,0.3630646553387384
423,ResNet,0.0,0.3985156585857388,0.4836501310232613,23,FlexiBO+GP-Ratio,0.007576657820859648,53.400000000000006,23.0,0.3630646553387384
424,ResNet,0.0,0.305939805406898,0.4589310539684779,24,FlexiBO+GP-Ratio,0.0002635762919435569,53.400000000000006,24.0,0.3630646553387384
425,ResNet,0.0,0.4761559937345911,0.44711631822299935,25,FlexiBO+GP-Ratio,0.0032765812600915514,53.400000000000006,25.0,0.3630646553387384
426,ResNet,17.8,0.5382356460053276,0.29942049047312264,26,FlexiBO+GP-Ratio,0.006108820270452325,71.2,26.0,0.3630646553387384
427,ResNet,17.8,0.22586098673061344,0.3061264081977713,27,FlexiBO+GP-Ratio,0.008532862573480552,89.0,27.0,0.3630646553387384
428,ResNet,17.8,0.2665505631018333,0.30893240124271715,28,FlexiBO+GP-Ratio,0.0035466246710376655,106.8,28.0,0.3630646553387384
429,ResNet,0.0,0.3533597606658158,0.4846695501361229,29,FlexiBO+GP-Ratio,0.008323184087826766,106.8,29.0,0.3630646553387384
430,ResNet,0.0,0.5377837440919819,0.4584995267550076,30,FlexiBO+GP-Ratio,0.004050175730413081,106.8,30.0,0.3630646553387384
431,ResNet,0.0,0.5739288008049669,0.39948730847938696,31,FlexiBO+GP-Ratio,0.004120846137197745,106.8,31.0,0.3630646553387384
432,ResNet,17.8,0.4625331302049258,0.23123341741276696,32,FlexiBO+GP-Ratio,0.005005773693629335,124.6,32.0,0.3630646553387384
433,ResNet,17.8,0.4418715793032269,0.2426504331218064,33,FlexiBO+GP-Ratio,0.004304068917599289,142.4,33.0,0.3630646553387384
434,ResNet,0.0,0.2933344291859909,0.42004185540237937,34,FlexiBO+GP-Ratio,0.008793685760210682,142.4,34.0,0.3630646553387384
435,ResNet,0.0,0.3927910895390556,0.4194307028655276,35,FlexiBO+GP-Ratio,0.0003688753537564149,142.4,35.0,0.3630646553387384
436,ResNet,17.8,0.3350701047007587,0.3364941004808689,36,FlexiBO+GP-Ratio,0.008126924450346995,160.20000000000002,36.0,0.3630646553387384
437,ResNet,0.0,0.5701260506428067,0.396788906835103,37,FlexiBO+GP-Ratio,0.0008499189421763143,160.20000000000002,37.0,0.3630646553387384
438,ResNet,0.0,0.4246545970616261,0.5342621197485453,38,FlexiBO+GP-Ratio,0.0046789495028921645,160.20000000000002,38.0,0.3630646553387384
439,ResNet,0.0,0.3239281556149653,0.2650449096859945,39,FlexiBO+GP-Ratio,0.006667298166314629,160.20000000000002,39.0,0.3630646553387384
440,ResNet,0.0,0.30921712762209197,0.2687679152734433,40,FlexiBO+GP-Ratio,0.008075230742118638,160.20000000000002,40.0,0.3630646553387384
441,ResNet,0.0,0.32093955958474163,0.22021482263534534,41,FlexiBO+GP-Ratio,0.0038898223181400827,160.20000000000002,41.0,0.3621459127557583
442,ResNet,17.8,0.5867877980435521,0.43710717249273945,42,FlexiBO+GP-Ratio,0.006170747618223904,178.00000000000003,42.0,0.3621459127557583
443,ResNet,0.0,0.2547671431124321,0.5464004859770282,43,FlexiBO+GP-Ratio,0.00873941410661644,178.00000000000003,43.0,0.3621459127557583
444,ResNet,0.0,0.2979671081641283,0.38063814942081775,44,FlexiBO+GP-Ratio,0.007262826849757689,178.00000000000003,44.0,0.3621459127557583
445,ResNet,17.8,0.4780998261882989,0.27864993575525565,45,FlexiBO+GP-Ratio,0.006551625824814104,195.80000000000004,45.0,0.3621459127557583
446,ResNet,0.0,0.585016295462094,0.3917425093138441,46,FlexiBO+GP-Ratio,0.006719011250214904,195.80000000000004,46.0,0.3621459127557583
447,ResNet,0.0,0.5938840258015514,0.3488731161819173,47,FlexiBO+GP-Ratio,0.0004768183180336184,195.80000000000004,47.0,0.3621459127557583
448,ResNet,0.0,0.5128165355438835,0.5556468242908569,48,FlexiBO+GP-Ratio,0.0069064107661182495,195.80000000000004,48.0,0.3621459127557583
449,ResNet,0.0,0.40587544459791774,0.4174577889228404,49,FlexiBO+GP-Ratio,0.008511042458840823,195.80000000000004,49.0,0.3621459127557583
450,ResNet,0.0,0.4327797749251578,0.2178237847130936,50,FlexiBO+GP-Ratio,0.0035475064119690493,195.80000000000004,50.0,0.3621459127557583
451,ResNet,0.0,0.44515799543037227,0.3158072755332648,51,FlexiBO+GP-Ratio,0.007586342271284534,195.80000000000004,51.0,0.3621459127557583
452,ResNet,0.0,0.4634534139734479,0.3026974164008701,52,FlexiBO+GP-Ratio,0.003463996779757208,195.80000000000004,52.0,0.3621459127557583
453,ResNet,0.0,0.19023950983812296,0.37816486511689396,53,FlexiBO+GP-Ratio,0.008443658687893705,195.80000000000004,53.0,0.3608329942901349
454,ResNet,0.0,0.5765990800162974,0.5035054174487834,54,FlexiBO+GP-Ratio,0.00919835870729578,195.80000000000004,54.0,0.3608329942901349
455,ResNet,17.8,0.2321149475936745,0.24062705540962365,55,FlexiBO+GP-Ratio,0.0068295702072807205,213.60000000000005,55.0,0.3608329942901349
456,ResNet,17.8,0.5833757785640725,0.4136348331019615,56,FlexiBO+GP-Ratio,0.003296567891282267,231.40000000000006,56.0,0.3608329942901349
