,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
42,SqueezeNet,15.7,0.1774334277470967,0.4972278520795312,42,FlexiBO+GP-Log,0.008308161492971502,219.79999999999995,42.0,0.2754635918338002
43,SqueezeNet,0.0,0.3931864343037657,0.5270103853206867,43,FlexiBO+GP-Log,0.004161706214585225,219.79999999999995,43.0,0.2754635918338002
44,SqueezeNet,15.7,0.14050875034591298,0.25718876535677204,44,FlexiBO+GP-Log,0.008156414839260582,235.49999999999994,44.0,0.271597888503934
45,SqueezeNet,0.0,0.4832058462437795,0.3051193994754528,45,FlexiBO+GP-Log,0.006661803015813632,235.49999999999994,45.0,0.2715978885039341
46,SqueezeNet,15.7,0.5987708428758488,0.2530304206275176,46,FlexiBO+GP-Log,0.005090276922030187,251.19999999999993,46.0,0.2715978885039341
47,SqueezeNet,0.0,0.2348004161581632,0.4700156691049646,47,FlexiBO+GP-Log,0.003729286676376149,251.19999999999993,47.0,0.2715978885039341
48,SqueezeNet,0.0,0.4639135019259712,0.2812685861137758,48,FlexiBO+GP-Log,0.004137810830704921,251.19999999999993,48.0,0.2715978885039341
49,SqueezeNet,0.0,0.5134234963279822,0.1823164666014777,49,FlexiBO+GP-Log,0.0049600380218372325,251.19999999999993,49.0,0.2715978885039341
50,SqueezeNet,0.0,0.4513368053061929,0.4694222635508869,50,FlexiBO+GP-Log,0.0018674615453648066,251.19999999999993,50.0,0.2715978885039341
51,SqueezeNet,0.0,0.116641194141319,0.283554180898153,51,FlexiBO+GP-Log,0.004904969855561932,251.19999999999993,51.0,0.2700165039531328
52,SqueezeNet,15.7,0.14252381514406154,0.3659999636175711,52,FlexiBO+GP-Log,0.00262057766712418,266.8999999999999,52.0,0.2700165039531328
53,SqueezeNet,0.0,0.4123725650591527,0.3971455535259689,53,FlexiBO+GP-Log,0.007855227071589145,266.8999999999999,53.0,0.2700165039531328
54,SqueezeNet,0.0,0.2734145980089906,0.30745081525895435,54,FlexiBO+GP-Log,0.005877135763132978,266.8999999999999,54.0,0.2700165039531328
55,SqueezeNet,0.0,0.5045288263652998,0.3620629827294812,55,FlexiBO+GP-Log,0.006355809845187648,266.8999999999999,55.0,0.2700165039531328
56,SqueezeNet,0.0,0.5593912270971712,0.1530226811039942,56,FlexiBO+GP-Log,0.0038190356710574476,266.8999999999999,56.0,0.2606408260861917
57,SqueezeNet,0.0,0.4591920769228866,0.32186870902528386,57,FlexiBO+GP-Log,0.0017055201852071787,266.8999999999999,57.0,0.2606408260861917
58,SqueezeNet,0.0,0.2977920299122641,0.4076305496528256,58,FlexiBO+GP-Log,0.0030892204653151898,266.8999999999999,58.0,0.2606408260861917
59,SqueezeNet,15.7,0.5457282496818057,0.1995931295423034,59,FlexiBO+GP-Log,0.00635030139782066,282.5999999999999,59.0,0.26064082608619155
60,SqueezeNet,0.0,0.5223954273053822,0.2977938031922361,60,FlexiBO+GP-Log,0.005216395182273227,282.5999999999999,60.0,0.26064082608619155
61,SqueezeNet,0.0,0.2431333553194739,0.406389837053404,61,FlexiBO+GP-Log,0.005629822244401732,282.5999999999999,61.0,0.26064082608619155
62,SqueezeNet,15.7,0.51426346,0.152240783154181,62,FlexiBO+GP-Log,0.008714669268472018,298.2999999999999,62.0,0.2593007596342042
63,SqueezeNet,0.0,0.4856746008390093,0.3758495238419763,63,FlexiBO+GP-Log,0.003322507523964257,298.2999999999999,63.0,0.2593007596342041
64,SqueezeNet,0.0,0.2893571609853905,0.28106642122583503,64,FlexiBO+GP-Log,0.005606335544431251,298.2999999999999,64.0,0.2593007596342041
65,SqueezeNet,0.0,0.30410202,0.152240783154181,65,FlexiBO+GP-Log,0.008108407504177248,298.2999999999999,65.0,0.2546644268256041
66,SqueezeNet,0.0,0.5616631894743057,0.44404052880500056,66,FlexiBO+GP-Log,0.003111026205866489,298.2999999999999,66.0,0.2546644268256041
67,SqueezeNet,15.7,0.4564127968505395,0.3174592206822988,67,FlexiBO+GP-Log,0.002846232213451232,313.9999999999999,67.0,0.2546644268256041
68,SqueezeNet,15.7,0.25104782824870864,0.3883576142100485,68,FlexiBO+GP-Log,0.0074706715176591455,329.6999999999999,68.0,0.2546644268256041
69,SqueezeNet,0.0,0.2700398509420344,0.4471002071075572,69,FlexiBO+GP-Log,0.0035452201976282354,329.6999999999999,69.0,0.2546644268256041
70,SqueezeNet,0.0,0.5792209170023567,0.27310218348201354,70,FlexiBO+GP-Log,0.005191671388189881,329.6999999999999,70.0,0.2546644268256041
71,SqueezeNet,0.0,0.5316126270152189,0.16203002994844407,71,FlexiBO+GP-Log,0.0046566932931256045,329.6999999999999,71.0,0.2546644268256041
72,SqueezeNet,0.0,0.4142947040015582,0.3498100812642105,72,FlexiBO+GP-Log,0.002148460175403492,329.6999999999999,72.0,0.2546644268256041
73,SqueezeNet,0.0,0.11864353759761848,0.5302161627809422,73,FlexiBO+GP-Log,0.00047631424935271955,329.6999999999999,73.0,0.2546644268256041
74,SqueezeNet,0.0,0.2536618079856069,0.4949466445224112,74,FlexiBO+GP-Log,0.0062594958970934355,329.6999999999999,74.0,0.2546644268256041
75,SqueezeNet,0.0,0.5638952797330644,0.3611341254586242,75,FlexiBO+GP-Log,0.008232888265690009,329.6999999999999,75.0,0.254664426825604
76,SqueezeNet,0.0,0.4701990693467169,0.5179720715683434,76,FlexiBO+GP-Log,0.0003726957449106705,329.6999999999999,76.0,0.2546644268256042
77,SqueezeNet,0.0,0.12703323271147535,0.3982351897922484,77,FlexiBO+GP-Log,0.0001885981559149064,329.6999999999999,77.0,0.2546644268256042
78,SqueezeNet,0.0,0.11080307682628712,0.48282525808574395,78,FlexiBO+GP-Log,0.006717711223845525,329.6999999999999,78.0,0.2546644268256042
79,SqueezeNet,15.7,0.21714228536941887,0.18689138690402726,79,FlexiBO+GP-Log,0.0034577111136097896,345.39999999999986,79.0,0.2546644268256042
80,SqueezeNet,15.7,0.18804019242104544,0.2874826923195111,80,FlexiBO+GP-Log,0.007778796831654495,361.09999999999985,80.0,0.2546644268256042
81,SqueezeNet,15.7,0.15921044066914147,0.4812461815251245,81,FlexiBO+GP-Log,0.0046706202480383645,376.79999999999984,81.0,0.2546644268256042
82,SqueezeNet,0.0,0.4371003053143669,0.4568032961855924,82,FlexiBO+GP-Log,0.004167866174750871,376.79999999999984,82.0,0.2546644268256042
83,SqueezeNet,0.0,0.577125689008416,0.5140364306335266,83,FlexiBO+GP-Log,0.0005553038478081962,376.79999999999984,83.0,0.2546644268256041
84,SqueezeNet,15.7,0.5910992770039023,0.17620546727119707,84,FlexiBO+GP-Log,0.003265899746760688,392.49999999999983,84.0,0.2546644268256041
85,SqueezeNet,0.0,0.5084826103123252,0.17776987381271112,85,FlexiBO+GP-Log,0.006059995553101934,392.49999999999983,85.0,0.2546644268256041
86,SqueezeNet,15.7,0.4192640605771425,0.4168562854967651,86,FlexiBO+GP-Log,0.005590131845769171,408.1999999999998,86.0,0.2546644268256041
87,SqueezeNet,0.0,0.3626062916647021,0.4762477841940263,87,FlexiBO+GP-Log,1.741770676182419e-05,408.1999999999998,87.0,0.2546644268256041
88,SqueezeNet,0.0,0.4971952577939613,0.4636969091922502,88,FlexiBO+GP-Log,0.00456289976916172,408.1999999999998,88.0,0.254664426825604
89,SqueezeNet,0.0,0.3896366050985549,0.5020393689836335,89,FlexiBO+GP-Log,0.007963883798434306,408.1999999999998,89.0,0.254664426825604
90,SqueezeNet,0.0,0.20709819925249492,0.152240783154181,90,FlexiBO+GP-Log,7.332786604324127e-05,408.1999999999998,90.0,0.2525244434076601
91,SqueezeNet,0.0,0.5800990641906147,0.2251662052699446,91,FlexiBO+GP-Log,0.004627038026044978,408.1999999999998,91.0,0.2525244434076601
92,SqueezeNet,15.7,0.5659182371384812,0.3760557227654927,92,FlexiBO+GP-Log,0.0012166375519966225,423.8999999999998,92.0,0.2525244434076601
93,SqueezeNet,0.0,0.5005120672036081,0.35716569031473233,93,FlexiBO+GP-Log,0.004694356387693081,423.8999999999998,93.0,0.2525244434076602
94,SqueezeNet,0.0,0.4652514660796773,0.2302975729228731,94,FlexiBO+GP-Log,8.52670641728892e-06,423.8999999999998,94.0,0.2525244434076602
95,SqueezeNet,0.0,0.5657948851483705,0.3467334965290979,95,FlexiBO+GP-Log,0.004521504676160132,423.8999999999998,95.0,0.2525244434076602
96,SqueezeNet,0.0,0.5453722305477505,0.1760628002813671,96,FlexiBO+GP-Log,0.003947110531986182,423.8999999999998,96.0,0.2525244434076602
97,SqueezeNet,0.0,0.14522122469400076,0.4364716065337313,97,FlexiBO+GP-Log,0.009827222943709704,423.8999999999998,97.0,0.2525244434076602
98,SqueezeNet,0.0,0.4355584324067567,0.534335963468899,98,FlexiBO+GP-Log,0.001782249870446203,423.8999999999998,98.0,0.25252444340766034
99,SqueezeNet,0.0,0.5445239666336871,0.33484792577714506,99,FlexiBO+GP-Log,0.0031548729450031603,423.8999999999998,99.0,0.2525244434076602
100,SqueezeNet,15.7,0.2456230348865259,0.19827420440495847,100,FlexiBO+GP-Log,0.005704274778569504,439.5999999999998,100.0,0.2525244434076602
101,SqueezeNet,15.7,0.3244047877709108,0.5125425130197577,101,FlexiBO+GP-Log,0.0013472214948286698,455.2999999999998,101.0,0.2525244434076602
102,SqueezeNet,15.7,0.3567028381391241,0.5116937029764781,102,FlexiBO+GP-Log,0.0022662842329522104,470.9999999999998,102.0,0.2525244434076602
103,SqueezeNet,0.0,0.4457183860898575,0.366827383493731,103,FlexiBO+GP-Log,0.009741107637607584,470.9999999999998,103.0,0.2525244434076602
104,SqueezeNet,15.7,0.4817086567780637,0.2653559273558115,104,FlexiBO+GP-Log,0.0041162706971537245,486.69999999999976,104.0,0.2525244434076602
105,SqueezeNet,0.0,0.4824281268283535,0.2723206661801485,105,FlexiBO+GP-Log,0.008581852837541575,486.69999999999976,105.0,0.2525244434076602
106,SqueezeNet,0.0,0.5828962038714571,0.3090560402238321,106,FlexiBO+GP-Log,0.007394215329218228,486.69999999999976,106.0,0.2525244434076602
107,SqueezeNet,0.0,0.20068762416510505,0.4185798104624907,107,FlexiBO+GP-Log,0.0018847427630585226,486.69999999999976,107.0,0.2525244434076602
108,SqueezeNet,15.7,0.3541431657318879,0.5009379796382625,108,FlexiBO+GP-Log,0.007024017253751686,502.39999999999975,108.0,0.2525244434076602
109,SqueezeNet,0.0,0.5626508295532294,0.3608340904059511,109,FlexiBO+GP-Log,0.009107037813397155,502.39999999999975,109.0,0.2525244434076602
110,SqueezeNet,15.7,0.1274235991149779,0.531250587089465,110,FlexiBO+GP-Log,0.007126030289592801,518.0999999999998,110.0,0.2525244434076602
111,SqueezeNet,15.7,0.41601917981363545,0.19111970159964936,111,FlexiBO+GP-Log,0.0008924806342875026,533.7999999999998,111.0,0.2525244434076602
112,SqueezeNet,0.0,0.5034531037968896,0.17001594644337928,112,FlexiBO+GP-Log,0.003425909693254816,533.7999999999998,112.0,0.2525244434076601
113,SqueezeNet,0.0,0.5952387197937875,0.4589625621391698,113,FlexiBO+GP-Log,0.0004011393936044738,533.7999999999998,113.0,0.2525244434076601
114,SqueezeNet,0.0,0.3715904942635502,0.1902830634089491,114,FlexiBO+GP-Log,0.008428545430317591,533.7999999999998,114.0,0.2525244434076601
115,SqueezeNet,0.0,0.3472545319587497,0.5381378784309431,115,FlexiBO+GP-Log,0.002643017534897615,533.7999999999998,115.0,0.2525244434076601
116,SqueezeNet,0.0,0.2934450646379878,0.4073981979258873,116,FlexiBO+GP-Log,0.0012235173083495875,533.7999999999998,116.0,0.2525244434076601
117,SqueezeNet,0.0,0.4131180413770516,0.27880733604688124,117,FlexiBO+GP-Log,0.007872776660683116,533.7999999999998,117.0,0.2525244434076601
118,SqueezeNet,15.7,0.21156519453993533,0.5433863945654788,118,FlexiBO+GP-Log,0.008997896188852281,549.4999999999999,118.0,0.2525244434076601
119,SqueezeNet,0.0,0.5133057952398357,0.3851552057472473,119,FlexiBO+GP-Log,0.007817300498561929,549.4999999999999,119.0,0.2525244434076601
120,SqueezeNet,0.0,0.12021355911837747,0.5400226204273464,120,FlexiBO+GP-Log,0.001228945887086017,549.4999999999999,120.0,0.2525244434076601
121,SqueezeNet,0.0,0.5648954633877407,0.4308096029950366,121,FlexiBO+GP-Log,0.006170648578008567,549.4999999999999,121.0,0.2525244434076602
122,SqueezeNet,0.0,0.4450062212323591,0.4916066556284666,122,FlexiBO+GP-Log,0.002504219850223781,549.4999999999999,122.0,0.2525244434076602
123,SqueezeNet,0.0,0.1081632133105848,0.5551002472081465,123,FlexiBO+GP-Log,0.006282344962645705,549.4999999999999,123.0,0.2525244434076602
124,SqueezeNet,0.0,0.12368567796545545,0.2866813970761731,124,FlexiBO+GP-Log,0.00034526055378584223,549.4999999999999,124.0,0.2525244434076602
125,SqueezeNet,15.7,0.1749380276138817,0.5334821969685877,125,FlexiBO+GP-Log,0.002863338594917899,565.1999999999999,125.0,0.2525244434076602
126,SqueezeNet,0.0,0.5230242135300128,0.4551456226845239,126,FlexiBO+GP-Log,0.00010024281768731271,565.1999999999999,126.0,0.2525244434076602
127,SqueezeNet,0.0,0.4503413024950016,0.3645032895217805,127,FlexiBO+GP-Log,0.00853286781201057,565.1999999999999,127.0,0.2525244434076602
128,SqueezeNet,15.7,0.14667235952517188,0.5536985286954093,128,FlexiBO+GP-Log,0.0097250500768404,580.9,128.0,0.2525244434076602
129,SqueezeNet,15.7,0.5390423962880909,0.2824231045721301,129,FlexiBO+GP-Log,0.0017092659389442721,596.6,129.0,0.2525244434076601
130,SqueezeNet,0.0,0.18939412731594896,0.1970339050950161,130,FlexiBO+GP-Log,0.0050142411707464925,596.6,130.0,0.25191473392382635
131,SqueezeNet,0.0,0.552157882548196,0.5015800972652156,131,FlexiBO+GP-Log,0.001099654688982308,596.6,131.0,0.25191473392382635
132,SqueezeNet,0.0,0.3012874299991327,0.2925930946417021,132,FlexiBO+GP-Log,0.009455681137776159,596.6,132.0,0.25191473392382635
133,SqueezeNet,0.0,0.1342081970524109,0.4257230735267731,133,FlexiBO+GP-Log,0.005847833225065068,596.6,133.0,0.25191473392382635
134,SqueezeNet,0.0,0.4818237360360873,0.2555232632873025,134,FlexiBO+GP-Log,0.007394373149408544,596.6,134.0,0.25191473392382635
135,SqueezeNet,15.7,0.2925123822982433,0.5484980901348566,135,FlexiBO+GP-Log,0.0032070027420906897,612.3000000000001,135.0,0.25191473392382635
136,SqueezeNet,0.0,0.4362852593493265,0.42061464956405015,136,FlexiBO+GP-Log,0.004628348520980383,612.3000000000001,136.0,0.25191473392382635
137,SqueezeNet,15.7,0.17991918325832454,0.22086511815934293,137,FlexiBO+GP-Log,0.004537894079603463,628.0000000000001,137.0,0.25157056939866185
138,SqueezeNet,0.0,0.4595631274452778,0.4543882769344811,138,FlexiBO+GP-Log,0.008876325610621188,628.0000000000001,138.0,0.25157056939866185
139,SqueezeNet,0.0,0.21978330136283908,0.5559864576759711,139,FlexiBO+GP-Log,0.002775932604955592,628.0000000000001,139.0,0.25157056939866185
140,SqueezeNet,15.7,0.291089067253402,0.4482331355339563,140,FlexiBO+GP-Log,0.008616403474381756,643.7000000000002,140.0,0.25157056939866185
141,SqueezeNet,0.0,0.4513898284174811,0.5058098299230558,141,FlexiBO+GP-Log,0.0028964618892222123,643.7000000000002,141.0,0.25157056939866185
142,SqueezeNet,15.7,0.19881610217185314,0.2552007179992576,142,FlexiBO+GP-Log,0.006951665514485469,659.4000000000002,142.0,0.25157056939866185
143,SqueezeNet,0.0,0.3690838060600133,0.5227299808527444,143,FlexiBO+GP-Log,0.00597534464213477,659.4000000000002,143.0,0.25157056939866185
144,SqueezeNet,0.0,0.2870967998124403,0.4633629866554053,144,FlexiBO+GP-Log,0.0023475818710383266,659.4000000000002,144.0,0.25157056939866185
145,SqueezeNet,15.7,0.41562273949242334,0.4767932454976988,145,FlexiBO+GP-Log,0.0004724052081548169,675.1000000000003,145.0,0.25157056939866185
146,SqueezeNet,0.0,0.4708126808591708,0.5080090138082979,146,FlexiBO+GP-Log,0.00579200012617489,675.1000000000003,146.0,0.25157056939866185
147,SqueezeNet,0.0,0.25834762333766315,0.3975394916071343,147,FlexiBO+GP-Log,0.004239271098028821,675.1000000000003,147.0,0.25157056939866185
148,SqueezeNet,0.0,0.269265173523334,0.4784273476750753,148,FlexiBO+GP-Log,0.006987043814196093,675.1000000000003,148.0,0.25157056939866185
149,SqueezeNet,15.7,0.19394868285705708,0.5590469664289139,149,FlexiBO+GP-Log,0.004562197649814677,690.8000000000003,149.0,0.25157056939866185
150,SqueezeNet,0.0,0.19191430410773447,0.5345704507052751,150,FlexiBO+GP-Log,0.009243834001633236,690.8000000000003,150.0,0.25157056939866185
151,SqueezeNet,0.0,0.16939163687312575,0.28933426309147176,151,FlexiBO+GP-Log,0.009054673560297216,690.8000000000003,151.0,0.25157056939866185
152,SqueezeNet,0.0,0.4588065442596288,0.4621640938389814,152,FlexiBO+GP-Log,0.006299406793057827,690.8000000000003,152.0,0.25157056939866185
153,SqueezeNet,0.0,0.12053664742732648,0.531113001413309,153,FlexiBO+GP-Log,0.008061822991808158,690.8000000000003,153.0,0.25157056939866185
154,SqueezeNet,0.0,0.5658295877719131,0.2501493750633334,154,FlexiBO+GP-Log,0.005347318467086836,690.8000000000003,154.0,0.251570569398662
155,SqueezeNet,0.0,0.4132141,0.152240783154181,155,FlexiBO+GP-Log,0.005961559636404282,690.8000000000003,155.0,0.251570569398662
156,SqueezeNet,0.0,0.16263552039518622,0.3098846252159045,156,FlexiBO+GP-Log,0.0098193683393602,690.8000000000003,156.0,0.251570569398662
157,SqueezeNet,0.0,0.17809382824716394,0.219165936221635,157,FlexiBO+GP-Log,0.00939969043483433,690.8000000000003,157.0,0.2514850645831581
158,SqueezeNet,15.7,0.1789517118489346,0.32287906385358345,158,FlexiBO+GP-Log,0.008493040280705055,706.5000000000003,158.0,0.2514850645831581
159,SqueezeNet,0.0,0.18027639982006224,0.51414679352004,159,FlexiBO+GP-Log,0.006228075848424913,706.5000000000003,159.0,0.2514850645831581
160,SqueezeNet,15.7,0.3307938426347604,0.2863889709672033,160,FlexiBO+GP-Log,0.009123539845902518,722.2000000000004,160.0,0.2514850645831581
161,SqueezeNet,0.0,0.13061905333666912,0.3969644413728042,161,FlexiBO+GP-Log,0.0010484273735930515,722.2000000000004,161.0,0.2514850645831581
162,SqueezeNet,0.0,0.4236214979139853,0.5506892580005678,162,FlexiBO+GP-Log,0.008012764129097684,722.2000000000004,162.0,0.251485064583158
163,SqueezeNet,15.7,0.3475226527604581,0.1664381219442509,163,FlexiBO+GP-Log,0.0011510620233649727,737.9000000000004,163.0,0.2514850645831581
164,SqueezeNet,0.0,0.12119041831311042,0.44437759905422347,164,FlexiBO+GP-Log,0.006875566136355513,737.9000000000004,164.0,0.2514850645831581
165,SqueezeNet,15.7,0.4188317969280184,0.4114779092343046,165,FlexiBO+GP-Log,0.008049360319811499,753.6000000000005,165.0,0.2514850645831581
166,SqueezeNet,15.7,0.32704122312121314,0.4676026397037767,166,FlexiBO+GP-Log,0.009461026782375393,769.3000000000005,166.0,0.2514850645831581
167,SqueezeNet,15.7,0.3581306633125449,0.35893602385916945,167,FlexiBO+GP-Log,0.00852312010755737,785.0000000000006,167.0,0.2514850645831581
168,SqueezeNet,0.0,0.2444459475978553,0.255036617824383,168,FlexiBO+GP-Log,0.008109327903614972,785.0000000000006,168.0,0.2514850645831581
169,SqueezeNet,15.7,0.3829601058873764,0.22667063618672795,169,FlexiBO+GP-Log,0.006886982145416595,800.7000000000006,169.0,0.2514850645831581
170,SqueezeNet,0.0,0.2124758201618568,0.17316017516847393,170,FlexiBO+GP-Log,0.008356581805966715,800.7000000000006,170.0,0.2514850645831581
171,SqueezeNet,15.7,0.33508376766876485,0.5508626016405177,171,FlexiBO+GP-Log,0.00999922848186553,816.4000000000007,171.0,0.2514850645831581
172,SqueezeNet,15.7,0.3829532068516558,0.4379930633756016,172,FlexiBO+GP-Log,0.0028552188428292635,832.1000000000007,172.0,0.2514850645831581
173,SqueezeNet,0.0,0.3843400209071712,0.35561352403622004,173,FlexiBO+GP-Log,0.006688604877959228,832.1000000000007,173.0,0.2514850645831581
174,SqueezeNet,0.0,0.28477011787320816,0.3052701761386045,174,FlexiBO+GP-Log,0.007453164404720184,832.1000000000007,174.0,0.2514850645831581
175,SqueezeNet,0.0,0.29340253250579185,0.2920492827525625,175,FlexiBO+GP-Log,0.004778344592218714,832.1000000000007,175.0,0.2514850645831581
176,SqueezeNet,0.0,0.15064841911943866,0.3325406997018667,176,FlexiBO+GP-Log,0.0006882037079837711,832.1000000000007,176.0,0.2514850645831581
177,SqueezeNet,15.7,0.5123677383612968,0.1609310570467966,177,FlexiBO+GP-Log,0.009603860217361732,847.8000000000008,177.0,0.2514850645831581
178,SqueezeNet,15.7,0.5429268413472927,0.15435923130653906,178,FlexiBO+GP-Log,0.005471955724247618,863.5000000000008,178.0,0.2514850645831581
179,SqueezeNet,0.0,0.1431920212183624,0.4073439339275535,179,FlexiBO+GP-Log,0.0033967569448708234,863.5000000000008,179.0,0.2514850645831581
180,SqueezeNet,0.0,0.11169832750695156,0.3956600226704939,180,FlexiBO+GP-Log,0.0025388903668482217,863.5000000000008,180.0,0.2514850645831581
