,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.4049470642141804,0.20721799953951686,0,15.7,PAL,SqueezeNet,0.5282527431878346,0.006178308455054155
1,0.3970025205858706,0.26370668570753353,1,15.7,PAL,SqueezeNet,0.5224032288292052,0.007264714670766107
2,0.3916322272173717,0.35327371280334896,2,15.7,PAL,SqueezeNet,0.5189301189378391,0.009538745738218071
3,0.27007136079866634,0.5880769071750652,3,15.7,PAL,SqueezeNet,0.4688563908761674,0.009930389439333316
4,0.3500945500146673,0.5179446254164224,4,15.7,PAL,SqueezeNet,0.46594325879498766,0.008909012395312797
5,0.4222431701947772,0.2941068622280884,6,15.7,PAL,SqueezeNet,0.46594325879498766,0.0035978965319467516
6,0.4707955079486723,0.4222423141569961,7,15.7,PAL,SqueezeNet,0.46594325879498766,0.0009096971609866011
7,0.5243725471177795,0.16924354008796866,8,15.7,PAL,SqueezeNet,0.44788156337146856,0.00747837190016297
8,0.2929509591361982,0.29012925010027485,9,15.7,PAL,SqueezeNet,0.4210537385413815,0.0021848112966472944
9,0.27882900158624474,0.11915403294910545,10,15.7,PAL,SqueezeNet,0.36115196001410754,0.005102121534789494
10,0.2660655303998093,0.5757935440457974,11,15.7,PAL,SqueezeNet,0.3593450876155052,0.005589332530592846
11,0.2768730705487893,0.2945356565367904,12,15.7,PAL,SqueezeNet,0.35879496658379717,0.007044923920859472
12,0.5406252093486075,0.5813711777491349,13,15.7,PAL,SqueezeNet,0.35879496658379717,0.004035132318244665
13,0.1520623443327157,0.5207456412687627,14,15.7,PAL,SqueezeNet,0.3035635103325143,0.008217142674486425
14,0.1988511372962936,0.5061607054154766,15,15.7,PAL,SqueezeNet,0.3024255654408774,0.0004664638445942626
15,0.5441587545148461,0.2001209310598235,16,15.7,PAL,SqueezeNet,0.3024255654408774,0.00873091853023444
16,0.213336183833993,0.44750112707338857,17,15.7,PAL,SqueezeNet,0.29869851845701834,2.8293069855792607e-05
17,0.1792126204486386,0.2864996120425983,18,15.7,PAL,SqueezeNet,0.28067121973526954,0.005079131053798761
18,0.1683418945816483,0.1631215788088024,19,15.7,PAL,SqueezeNet,0.26449311340620185,0.00833557167198171
19,0.4733181410349502,0.2317204338005948,20,15.7,PAL,SqueezeNet,0.26449311340620185,0.004448543989036081
20,0.3076662555540975,0.33045182920416,21,15.7,PAL,SqueezeNet,0.26449311340620185,0.0025403408339037536
21,0.3881702130732222,0.4627119302490559,22,15.7,PAL,SqueezeNet,0.26449311340620185,0.007728382891123728
22,0.4085894780334002,0.5819248707114436,23,15.7,PAL,SqueezeNet,0.26449311340620185,0.0038189936293021053
23,0.22265692224880865,0.4667135340815992,24,15.7,PAL,SqueezeNet,0.26449311340620185,0.004485094603127661
24,0.2912555758767945,0.5370983794755618,25,15.7,PAL,SqueezeNet,0.26449311340620185,0.0009261002356104753
25,0.3293689960890805,0.4376261174231439,26,15.7,PAL,SqueezeNet,0.26449311340620185,0.0018881514566450053
26,0.3911680029177808,0.2964937207659057,27,15.7,PAL,SqueezeNet,0.26449311340620185,0.0019778543265512073
27,0.3918032369252349,0.5558683922138532,28,15.7,PAL,SqueezeNet,0.26449311340620185,0.0013735257908193865
28,0.26789987803075005,0.2490633362158569,29,15.7,PAL,SqueezeNet,0.26449311340620185,0.004180214256886922
29,0.4293635997072087,0.22251616689309253,30,15.7,PAL,SqueezeNet,0.26449311340620185,0.003409902414863516
30,0.2395173793041525,0.396246048666216,31,15.7,PAL,SqueezeNet,0.26449311340620185,0.00905076731705205
31,0.524702324475824,0.2361146328073177,32,15.7,PAL,SqueezeNet,0.26449311340620185,0.008698615444315948
32,0.3714594913422144,0.4941185944433391,33,15.7,PAL,SqueezeNet,0.26449311340620185,0.004349072057532401
33,0.3474449064801163,0.5201625649552918,34,15.7,PAL,SqueezeNet,0.26449311340620185,0.0033334741429100635
34,0.2612498211787584,0.4550495083868176,35,15.7,PAL,SqueezeNet,0.26449311340620185,0.002439030312927748
35,0.3608461395517773,0.4448144732000812,36,15.7,PAL,SqueezeNet,0.26449311340620185,0.009080196220857933
36,0.3056106931420359,0.19924609082105896,37,15.7,PAL,SqueezeNet,0.26449311340620185,0.001959924228991675
37,0.241202364024954,0.465136102440241,38,15.7,PAL,SqueezeNet,0.26449311340620185,0.008414939949963328
38,0.2455065923000607,0.3328275663735256,39,15.7,PAL,SqueezeNet,0.26449311340620185,0.00226435113324118
39,0.2403015368825347,0.3677225183531628,40,15.7,PAL,SqueezeNet,0.26449311340620185,0.00731039663816734
40,0.18113427905714888,0.4689481695996142,41,15.7,PAL,SqueezeNet,0.26449311340620185,0.0005842439356227436
41,0.3907825688340989,0.5494275987732596,42,15.7,PAL,SqueezeNet,0.26449311340620185,0.005429516014755631
42,0.2506756403913777,0.527962002887628,43,15.7,PAL,SqueezeNet,0.26449311340620185,0.008653663138147813
43,0.3484168478816936,0.5524274660836622,44,15.7,PAL,SqueezeNet,0.26449311340620185,0.008202267478892876
44,0.49524408219581,0.1832590565110669,45,15.7,PAL,SqueezeNet,0.26449311340620185,0.008233508577285331
45,0.3842114966670576,0.22077024996050587,46,15.7,PAL,SqueezeNet,0.26449311340620185,0.004659535987506425
46,0.3297844058933588,0.4903520039247442,47,15.7,PAL,SqueezeNet,0.26449311340620185,0.005927571503254216
47,0.28451594494612376,0.3732592102719309,48,15.7,PAL,SqueezeNet,0.26449311340620185,0.0021487603148496615
48,0.3778874897758236,0.3720231229945432,49,15.7,PAL,SqueezeNet,0.26449311340620174,0.0047759456802710645
49,0.2621818330504521,0.5867093807512637,50,15.7,PAL,SqueezeNet,0.26449311340620174,0.006430165971803267
50,0.417536198884467,0.4932438917228062,51,15.7,PAL,SqueezeNet,0.26449311340620174,0.004688743653593556
51,0.3096439293060316,0.42283355314306603,52,15.7,PAL,SqueezeNet,0.26449311340620174,0.001869116570148559
52,0.1868157610612676,0.16700978764179206,53,15.7,PAL,SqueezeNet,0.26449311340620174,0.006793160285880939
53,0.4835941719841683,0.2464329113327719,54,15.7,PAL,SqueezeNet,0.26449311340620174,0.007870134282045669
54,0.2615587540467829,0.4835431545791473,55,15.7,PAL,SqueezeNet,0.26449311340620174,0.004071045517769034
55,0.29117476786648233,0.2940734890960484,56,15.7,PAL,SqueezeNet,0.26449311340620174,0.008320807437117815
56,0.5008102658981575,0.3331318683999783,57,15.7,PAL,SqueezeNet,0.26449311340620174,0.008177903582970953
57,0.4780751137581305,0.1955338015971848,58,15.7,PAL,SqueezeNet,0.26449311340620174,7.945356846779217e-05
58,0.2599133756897676,0.4814420946223859,59,15.7,PAL,SqueezeNet,0.26449311340620174,0.0016683162986359545
59,0.34651349044716706,0.2344469804430013,60,15.7,PAL,SqueezeNet,0.26449311340620174,0.001408006761952173
60,0.17952640518352633,0.21856676992501334,61,15.7,PAL,SqueezeNet,0.26449311340620174,0.009008022971291782
61,0.3498471806878369,0.29692487561908626,62,15.7,PAL,SqueezeNet,0.26449311340620174,0.006798739105485566
62,0.3784787471211076,0.5937518372901134,63,15.7,PAL,SqueezeNet,0.26449311340620174,0.0014213045483874387
63,0.1954496667146604,0.13227367516162822,64,15.7,PAL,SqueezeNet,0.2619210357179176,0.0011480349807381374
64,0.4485263472092672,0.3828361222279195,65,15.7,PAL,SqueezeNet,0.2619210357179177,0.008001459974677919
65,0.24995022409009,0.107874811206577,66,15.7,PAL,SqueezeNet,0.25308217874921146,0.000900333215851743
66,0.2074454575156732,0.4002956636468566,67,15.7,PAL,SqueezeNet,0.25308217874921146,0.00777954239198278
67,0.26087576979320914,0.3651237541989228,68,15.7,PAL,SqueezeNet,0.25308217874921146,0.004548082930715288
68,0.5122937707411335,0.4745186934736748,69,15.7,PAL,SqueezeNet,0.25308217874921146,0.007489987690023432
69,0.150353345142988,0.17270638913616798,70,15.7,PAL,SqueezeNet,0.24600241214488472,0.001763955829355065
70,0.4920159985870041,0.12851717388748785,71,15.7,PAL,SqueezeNet,0.24600241214488472,0.0067216114532130476
71,0.27912942888354925,0.18031173051423652,72,15.7,PAL,SqueezeNet,0.24600241214488472,0.0024783174373336735
72,0.2578034470913806,0.3458711646076077,73,15.7,PAL,SqueezeNet,0.24600241214488472,0.0013660112621686439
73,0.4017137274070053,0.4622666114575347,74,15.7,PAL,SqueezeNet,0.24600241214488472,0.0075297527984115944
74,0.20553303294237066,0.2576018940560119,75,15.7,PAL,SqueezeNet,0.24600241214488472,0.003250553568320217
75,0.3911956350840359,0.5999603712776851,76,15.7,PAL,SqueezeNet,0.24600241214488472,0.004707977415852981
76,0.3959985860437274,0.4444821700985176,77,15.7,PAL,SqueezeNet,0.24600241214488472,0.005965082934529586
77,0.15588498449117333,0.3304872130679617,78,15.7,PAL,SqueezeNet,0.24600241214488472,0.00397295607618926
78,0.151232809483517,0.17267304813440398,79,15.7,PAL,SqueezeNet,0.24600184171084827,0.002383584899056429
79,0.15209707520108498,0.143466330589369,80,15.7,PAL,SqueezeNet,0.24499457386967993,0.004545775294004313
80,0.27112364492566,0.106691205643965,80,15.7,PAL,SqueezeNet,0.24413187176135753,0.0007270144954057045
81,0.36940299327013626,0.17582708676408768,81,15.7,PAL,SqueezeNet,0.24413187176135753,0.004304764766101251
82,0.5398436012940909,0.4095725595364261,82,15.7,PAL,SqueezeNet,0.24413187176135764,0.0026527961375656306
