,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
74,Xception,0.0,0.4603342179316226,0.13557310071991846,74,FlexiBO+GP-Log,0.004745242969852226,460.79999999999984,74.0,0.2377468353460239
75,Xception,0.0,0.18347544153957185,0.5333586341946838,75,FlexiBO+GP-Log,0.00014184575120500974,460.79999999999984,75.0,0.2377468353460239
76,Xception,0.0,0.5083829640006367,0.4903087129530545,76,FlexiBO+GP-Log,0.0010752460566101985,460.79999999999984,76.0,0.2377468353460239
77,Xception,0.0,0.23641696401667545,0.3737651665064704,77,FlexiBO+GP-Log,0.0006031201282068855,460.79999999999984,77.0,0.2377468353460239
78,Xception,0.0,0.2507432156657314,0.14343013909893151,78,FlexiBO+GP-Log,0.003910917547320858,460.79999999999984,78.0,0.2377468353460239
79,Xception,19.2,0.3762675344834884,0.3546186748542596,79,FlexiBO+GP-Log,0.005666701676232545,479.99999999999983,79.0,0.2377468353460239
80,Xception,0.0,0.425716439768281,0.36255721645271377,80,FlexiBO+GP-Log,0.0037573041850993204,479.99999999999983,80.0,0.2377468353460239
81,Xception,19.2,0.18925075488347848,0.3865834291332975,81,FlexiBO+GP-Log,0.002026626805035321,499.1999999999998,81.0,0.2377468353460239
82,Xception,0.0,0.2787289120456928,0.3054881750392088,82,FlexiBO+GP-Log,0.0018469529852710423,499.1999999999998,82.0,0.2377468353460239
83,Xception,0.0,0.345862442212011,0.26887587165364474,83,FlexiBO+GP-Log,0.005384498771589271,499.1999999999998,83.0,0.2377468353460239
84,Xception,0.0,0.2349967678842093,0.17997469555504858,84,FlexiBO+GP-Log,0.005662683550959747,499.1999999999998,84.0,0.2377468353460239
85,Xception,0.0,0.5908634265150459,0.4144817683728841,85,FlexiBO+GP-Log,0.007866819147839555,499.1999999999998,85.0,0.2377468353460239
86,Xception,19.2,0.15419196166897273,0.28287726581999323,86,FlexiBO+GP-Log,0.005722879112515959,518.3999999999999,86.0,0.2377468353460239
87,Xception,19.2,0.5044944455560412,0.4976025663688954,87,FlexiBO+GP-Log,0.006295761333513082,537.5999999999999,87.0,0.2377468353460239
88,Xception,0.0,0.5067564546770753,0.4217253427747179,88,FlexiBO+GP-Log,0.005060705458369922,537.5999999999999,88.0,0.2377468353460239
89,Xception,0.0,0.5915333294073061,0.5594855245184431,89,FlexiBO+GP-Log,0.007153735119334198,537.5999999999999,89.0,0.2377468353460239
90,Xception,0.0,0.5976970321660079,0.3036568541227163,90,FlexiBO+GP-Log,3.0317257524885573e-05,537.5999999999999,90.0,0.2377468353460239
91,Xception,0.0,0.19998515607589684,0.37206697172291664,91,FlexiBO+GP-Log,0.005508789526808142,537.5999999999999,91.0,0.2377468353460239
92,Xception,0.0,0.4179952731343527,0.14943055222669818,92,FlexiBO+GP-Log,0.007128335708564859,537.5999999999999,92.0,0.2377468353460239
93,Xception,0.0,0.2295890770162985,0.4787643024820002,93,FlexiBO+GP-Log,0.006536780695770302,537.5999999999999,93.0,0.2377468353460239
94,Xception,0.0,0.1952789803724408,0.4768512901534727,94,FlexiBO+GP-Log,0.00734855381962536,537.5999999999999,94.0,0.2377468353460239
95,Xception,0.0,0.2300875046125944,0.5060109144366576,95,FlexiBO+GP-Log,0.005635946017466302,537.5999999999999,95.0,0.2377468353460239
96,Xception,0.0,0.3426245180593325,0.3751691397437428,96,FlexiBO+GP-Log,0.008189772363536072,537.5999999999999,96.0,0.2377468353460239
97,Xception,0.0,0.2355858573905082,0.15052202538468468,97,FlexiBO+GP-Log,0.003005289500841101,537.5999999999999,97.0,0.2377468353460239
98,Xception,0.0,0.5841933938536742,0.2733001649991723,98,FlexiBO+GP-Log,0.004503654709197611,537.5999999999999,98.0,0.2377468353460239
99,Xception,0.0,0.4244533248962916,0.2773243864920488,99,FlexiBO+GP-Log,0.0018401955289083184,537.5999999999999,99.0,0.2377468353460239
100,Xception,0.0,0.18061735266110812,0.5330533207687664,100,FlexiBO+GP-Log,0.0021883673007222493,537.5999999999999,100.0,0.2377468353460239
101,Xception,19.2,0.33531100573860256,0.3916526048907744,101,FlexiBO+GP-Log,0.0016099155496570982,556.8,101.0,0.2377468353460239
102,Xception,0.0,0.2163698983498032,0.1804558305667596,102,FlexiBO+GP-Log,0.003734681129294057,556.8,102.0,0.2377468353460239
103,Xception,0.0,0.5919090214446385,0.35326506353113024,103,FlexiBO+GP-Log,0.005925471009823882,556.8,103.0,0.2377468353460239
104,Xception,0.0,0.30091827145516137,0.2498648017008961,104,FlexiBO+GP-Log,0.006433276079355286,556.8,104.0,0.2377468353460239
105,Xception,0.0,0.5019008756972096,0.5038678740451284,105,FlexiBO+GP-Log,0.003198073606849025,556.8,105.0,0.2377468353460239
106,Xception,0.0,0.328499807173158,0.122367681244753,106,FlexiBO+GP-Log,0.003975898040406591,556.8,106.0,0.2375218264202059
107,Xception,19.2,0.113949093713845,0.39077765457152097,107,FlexiBO+GP-Log,0.0018338680791652672,576.0,107.0,0.2313343673225663
108,Xception,0.0,0.1980814542524515,0.4048697242338083,108,FlexiBO+GP-Log,0.0007030519993355589,576.0,108.0,0.2313343673225663
109,Xception,19.2,0.28127838315103154,0.5078681351087174,109,FlexiBO+GP-Log,0.008567423452794294,595.2,109.0,0.2313343673225663
110,Xception,19.2,0.5470414717306331,0.4592332576131021,110,FlexiBO+GP-Log,0.0010976562004644211,614.4000000000001,110.0,0.2313343673225663
111,Xception,19.2,0.4356312534268021,0.5351985277251884,111,FlexiBO+GP-Log,0.004175810723931285,633.6000000000001,111.0,0.2313343673225663
112,Xception,0.0,0.1510235225262651,0.3018327912965257,112,FlexiBO+GP-Log,0.008553328736504216,633.6000000000001,112.0,0.2313343673225663
113,Xception,19.2,0.34649973133008743,0.2383320422539765,113,FlexiBO+GP-Log,0.0007475783396995062,652.8000000000002,113.0,0.2313343673225663
114,Xception,19.2,0.3296940196052627,0.23063486518824505,114,FlexiBO+GP-Log,0.0067582916681610886,672.0000000000002,114.0,0.2313343673225663
115,Xception,0.0,0.14337055964614448,0.5068659389454216,115,FlexiBO+GP-Log,0.003393357563675907,672.0000000000002,115.0,0.2313343673225663
116,Xception,0.0,0.4490656185582511,0.2132659699526832,116,FlexiBO+GP-Log,0.009221895113107944,672.0000000000002,116.0,0.2313343673225663
117,Xception,0.0,0.4820531674664074,0.3453402311648914,117,FlexiBO+GP-Log,0.0019093595404138946,672.0000000000002,117.0,0.2313343673225663
118,Xception,19.2,0.4788749572965405,0.18543804774297845,118,FlexiBO+GP-Log,0.001748157702537132,691.2000000000003,118.0,0.2313343673225663
119,Xception,19.2,0.40502761422923617,0.2808361263055528,119,FlexiBO+GP-Log,0.002004128160771409,710.4000000000003,119.0,0.2313343673225663
120,Xception,0.0,0.5703197177145801,0.168003409655045,120,FlexiBO+GP-Log,0.004485772850009446,710.4000000000003,120.0,0.2313343673225663
121,Xception,0.0,0.1551772811945996,0.5308425540523801,121,FlexiBO+GP-Log,0.0011185727464270935,710.4000000000003,121.0,0.2313343673225663
122,Xception,0.0,0.1893739267075127,0.13528259299610873,122,FlexiBO+GP-Log,0.0005888633354472027,710.4000000000003,122.0,0.2304817034376043
123,Xception,0.0,0.5994208880288947,0.4196247823674723,123,FlexiBO+GP-Log,0.009384850141163848,710.4000000000003,123.0,0.2304817034376043
124,Xception,0.0,0.4968096380605087,0.16187026623531595,124,FlexiBO+GP-Log,0.008864594513396563,710.4000000000003,124.0,0.2304817034376042
125,Xception,0.0,0.4454388943127002,0.4377053047926841,125,FlexiBO+GP-Log,0.009803697820994571,710.4000000000003,125.0,0.2304817034376042
126,Xception,0.0,0.4647610121254699,0.2846365241489249,126,FlexiBO+GP-Log,0.00689442735147184,710.4000000000003,126.0,0.2304817034376042
127,Xception,0.0,0.4702786276036306,0.24939810115713845,127,FlexiBO+GP-Log,0.0007255388689396591,710.4000000000003,127.0,0.2304817034376041
128,Xception,0.0,0.4307239332214899,0.3777235261345336,128,FlexiBO+GP-Log,0.0016016024267357187,710.4000000000003,128.0,0.2304817034376041
129,Xception,0.0,0.3808077125242013,0.17816945777992654,129,FlexiBO+GP-Log,0.003359913396241592,710.4000000000003,129.0,0.2304817034376041
130,Xception,19.2,0.4004223117753877,0.5049423784225651,130,FlexiBO+GP-Log,0.0006930391389924185,729.6000000000004,130.0,0.2304817034376041
131,Xception,0.0,0.1633164232072451,0.4543035697448505,131,FlexiBO+GP-Log,0.009898360363476329,729.6000000000004,131.0,0.2304817034376041
132,Xception,0.0,0.3238680787911538,0.5317613218393274,132,FlexiBO+GP-Log,0.009237190494940048,729.6000000000004,132.0,0.2304817034376041
133,Xception,19.2,0.4761650052725565,0.23914014807077064,133,FlexiBO+GP-Log,0.0037560650803831453,748.8000000000004,133.0,0.2304817034376041
134,Xception,0.0,0.1851185489166956,0.2558076894024879,134,FlexiBO+GP-Log,0.007639193196500911,748.8000000000004,134.0,0.2304817034376041
135,Xception,0.0,0.11604371162825865,0.4438246624978565,135,FlexiBO+GP-Log,0.009206027505069832,748.8000000000004,135.0,0.2304817034376041
136,Xception,0.0,0.5240951582268935,0.26172059908841144,136,FlexiBO+GP-Log,0.009004235861692238,748.8000000000004,136.0,0.2304817034376041
137,Xception,0.0,0.4212716393186432,0.3633111044675699,137,FlexiBO+GP-Log,0.008466985016371454,748.8000000000004,137.0,0.2304817034376041
138,Xception,0.0,0.159496196052309,0.144304112951159,138,FlexiBO+GP-Log,0.002621673648340845,748.8000000000004,138.0,0.22964541919528536
139,Xception,0.0,0.3104781563055597,0.5552478603404355,139,FlexiBO+GP-Log,0.009794156200488235,748.8000000000004,139.0,0.22964541919528536
140,Xception,0.0,0.1469410812652522,0.25121657942804715,140,FlexiBO+GP-Log,0.004072366254797129,748.8000000000004,140.0,0.22964541919528536
141,Xception,0.0,0.5259489170788875,0.18437930098852406,141,FlexiBO+GP-Log,0.00034401449622717964,748.8000000000004,141.0,0.22964541919528525
142,Xception,0.0,0.4602924969874324,0.4511656143239932,142,FlexiBO+GP-Log,0.005693233394198479,748.8000000000004,142.0,0.22964541919528525
143,Xception,0.0,0.4510994540729775,0.4533569302220546,143,FlexiBO+GP-Log,0.007222511600484763,748.8000000000004,143.0,0.22964541919528525
144,Xception,0.0,0.300313669236896,0.36210887848557305,144,FlexiBO+GP-Log,0.00811112348067765,748.8000000000004,144.0,0.22964541919528525
145,Xception,19.2,0.21500852566134,0.5114724848202717,145,FlexiBO+GP-Log,0.00523306318071565,768.0000000000005,145.0,0.22964541919528525
146,Xception,0.0,0.1284349892858932,0.31562792892831115,146,FlexiBO+GP-Log,0.008689095625933235,768.0000000000005,146.0,0.22964541919528525
147,Xception,0.0,0.383737550755298,0.4941869342059921,147,FlexiBO+GP-Log,0.004579153950887806,768.0000000000005,147.0,0.22964541919528525
148,Xception,0.0,0.2323841134282288,0.329409211170822,148,FlexiBO+GP-Log,0.008879559332078141,768.0000000000005,148.0,0.22964541919528525
149,Xception,0.0,0.311120408722808,0.4773091404628835,149,FlexiBO+GP-Log,0.004663797078898846,768.0000000000005,149.0,0.22964541919528525
150,Xception,0.0,0.1932468388373421,0.3858992315488904,150,FlexiBO+GP-Log,0.005710837725636657,768.0000000000005,150.0,0.22964541919528525
151,Xception,0.0,0.2370893441236361,0.3787670777038568,151,FlexiBO+GP-Log,0.0018789458082427055,768.0000000000005,151.0,0.22964541919528525
152,Xception,0.0,0.1842920342355337,0.38595382446529614,152,FlexiBO+GP-Log,0.0059832253038029715,768.0000000000005,152.0,0.22964541919528525
153,Xception,19.2,0.4865968835854498,0.5497250571468485,153,FlexiBO+GP-Log,0.007516782396113785,787.2000000000005,153.0,0.22964541919528525
154,Xception,19.2,0.2380634542760485,0.39604387588893175,154,FlexiBO+GP-Log,0.005138701485027399,806.4000000000005,154.0,0.22964541919528525
155,Xception,0.0,0.38733477052498655,0.5169013956324775,155,FlexiBO+GP-Log,0.0004755235347777865,806.4000000000005,155.0,0.22964541919528525
156,Xception,19.2,0.5547240119527926,0.4593221127548238,156,FlexiBO+GP-Log,0.004702331917200374,825.6000000000006,156.0,0.22964541919528525
157,Xception,0.0,0.15606157124977826,0.3218670285887012,157,FlexiBO+GP-Log,0.005587513138521511,825.6000000000006,157.0,0.22964541919528525
158,Xception,19.2,0.3343193165761476,0.3329589995480827,158,FlexiBO+GP-Log,0.00999278401189163,844.8000000000006,158.0,0.22964541919528525
159,Xception,19.2,0.3991635193703118,0.14508408393604472,159,FlexiBO+GP-Log,0.0005467244414731132,864.0000000000007,159.0,0.22964541919528525
160,Xception,0.0,0.4994543297912561,0.28361043948081965,160,FlexiBO+GP-Log,0.008485571942129195,864.0000000000007,160.0,0.22964541919528536
161,Xception,0.0,0.13525642368345306,0.2925500890540449,161,FlexiBO+GP-Log,0.003732858294347954,864.0000000000007,161.0,0.22964541919528536
162,Xception,0.0,0.4198169295122139,0.5017077520460002,162,FlexiBO+GP-Log,0.007167319425066526,864.0000000000007,162.0,0.22964541919528536
163,Xception,19.2,0.2075756471713683,0.194913966688857,163,FlexiBO+GP-Log,0.0005785669542360128,883.2000000000007,163.0,0.22964541919528536
164,Xception,19.2,0.17665560708249828,0.20690802798602026,164,FlexiBO+GP-Log,0.004920300401702531,902.4000000000008,164.0,0.22964541919528536
165,Xception,19.2,0.4020766603185825,0.420694466998456,165,FlexiBO+GP-Log,0.004373679188270351,921.6000000000008,165.0,0.22964541919528536
166,Xception,19.2,0.5324706786485488,0.4878390852962329,166,FlexiBO+GP-Log,0.009119040732839164,940.8000000000009,166.0,0.22964541919528536
167,Xception,19.2,0.18617045892788292,0.13345043077316698,167,FlexiBO+GP-Log,0.0008446291978458786,960.0000000000009,167.0,0.2295063092507481
168,Xception,0.0,0.4136494112491533,0.3530573140861997,168,FlexiBO+GP-Log,0.007926943265040206,960.0000000000009,168.0,0.2295063092507481
169,Xception,0.0,0.18959590669526105,0.5031353514068069,169,FlexiBO+GP-Log,0.008559750483762538,960.0000000000009,169.0,0.2295063092507481
170,Xception,0.0,0.5190401754911003,0.4570147664549344,170,FlexiBO+GP-Log,0.005748901486228162,960.0000000000009,170.0,0.2295063092507481
171,Xception,19.2,0.3930960609495631,0.2529225966017073,171,FlexiBO+GP-Log,0.0039174847409669065,979.200000000001,171.0,0.2295063092507481
172,Xception,0.0,0.28191719248270364,0.5506299713132382,172,FlexiBO+GP-Log,0.004175609267089945,979.200000000001,172.0,0.2295063092507481
173,Xception,19.2,0.4292220986880863,0.43211768901377,173,FlexiBO+GP-Log,0.002335867025532652,998.400000000001,173.0,0.2295063092507481
174,Xception,19.2,0.4550146708189917,0.27580315996882043,174,FlexiBO+GP-Log,0.008331917591648225,1017.600000000001,174.0,0.2295063092507481
175,Xception,19.2,0.4112460234626318,0.3658364016368232,175,FlexiBO+GP-Log,0.0068713188479711295,1036.800000000001,175.0,0.229506309250748
176,Xception,0.0,0.5337340562775514,0.16037393137678554,176,FlexiBO+GP-Log,0.002717957953671039,1036.800000000001,176.0,0.229506309250748
177,Xception,19.2,0.4485286246713967,0.1646928577903958,177,FlexiBO+GP-Log,0.0041214716493135845,1056.0000000000011,177.0,0.229506309250748
178,Xception,19.2,0.2021250046747396,0.2913387612077779,178,FlexiBO+GP-Log,0.006055268281957762,1075.2000000000012,178.0,0.229506309250748
179,Xception,0.0,0.4655070407734033,0.2748192165133132,179,FlexiBO+GP-Log,0.004565473776157293,1075.2000000000012,179.0,0.229506309250748
180,Xception,19.2,0.12007630221633242,0.4944785653814162,180,FlexiBO+GP-Log,0.006652635518055057,1094.4000000000012,180.0,0.229506309250748
181,Xception,0.0,0.2307269026102079,0.3714041091374684,181,FlexiBO+GP-Log,2.3824593755228386e-05,1094.4000000000012,181.0,0.229506309250748
182,Xception,19.2,0.2741948458548366,0.3751690959575407,182,FlexiBO+GP-Log,0.0020628836194241406,1113.6000000000013,182.0,0.229506309250748
183,Xception,19.2,0.125561827297269,0.3252,183,FlexiBO+GP-Log,0.0028031652130381807,1132.8000000000013,183.0,0.2294796395177946
184,Xception,19.2,0.2757233907909663,0.2952421579418693,184,FlexiBO+GP-Log,0.00958073888119944,1152.0000000000014,184.0,0.2294796395177946
185,Xception,19.2,0.2812099861791965,0.24540095938259146,185,FlexiBO+GP-Log,0.003644484611464116,1171.2000000000014,185.0,0.2294796395177946
186,Xception,19.2,0.4577294240466025,0.1400073378104024,186,FlexiBO+GP-Log,0.0036103729155942134,1190.4000000000015,186.0,0.2294796395177946
187,Xception,0.0,0.1652915441216982,0.5496957718533941,187,FlexiBO+GP-Log,0.00012184727005040252,1190.4000000000015,187.0,0.2294796395177946
188,Xception,0.0,0.5659161098315514,0.3777300526595309,188,FlexiBO+GP-Log,0.007360176923208603,1190.4000000000015,188.0,0.2294796395177946
189,Xception,19.2,0.27765477397474525,0.15220779255033304,189,FlexiBO+GP-Log,0.009642024550007008,1209.6000000000015,189.0,0.2294796395177946
190,Xception,0.0,0.481361050836512,0.13106904123717192,190,FlexiBO+GP-Log,0.004800149311750529,1209.6000000000015,190.0,0.2294796395177946
