,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.4671619566124841,0.19630240409113786,0,19.2,FlexiBO+GP-Log,Xception,0.5717593455206715,0.005755777189793293
1,0.3786327376911774,0.4783069750195538,1,19.2,FlexiBO+GP-Log,Xception,0.5255742695024588,0.004307841212721577
2,0.5241281059797374,0.5603741370109264,2,0.0,FlexiBO+GP-Log,Xception,0.5255742695024588,0.008276714240145363
3,0.21545578064313367,0.5810270971282232,3,0.0,FlexiBO+GP-Log,Xception,0.4572075461262567,0.0017004983182837264
4,0.34857165454313355,0.2860490338765234,4,0.0,FlexiBO+GP-Log,Xception,0.4313197406791873,0.0025130684823507776
5,0.39275877447295376,0.2307282878165115,5,19.2,FlexiBO+GP-Log,Xception,0.42720370113398953,0.0007102270197483784
6,0.37296795406983696,0.3457934488508324,6,0.0,FlexiBO+GP-Log,Xception,0.42720370113398953,0.006523267294817371
7,0.5134904895389443,0.576975100539876,7,19.2,FlexiBO+GP-Log,Xception,0.42720370113398953,0.0009816547424798727
8,0.3474409558002756,0.4043382307032181,8,19.2,FlexiBO+GP-Log,Xception,0.4270039192548458,0.007427219224107467
9,0.154138334038105,0.2354029554735064,9,0.0,FlexiBO+GP-Log,Xception,0.33207459868419953,0.004129772928337835
10,0.2550466458833213,0.3672731652283576,10,0.0,FlexiBO+GP-Log,Xception,0.33207459868419953,0.0050133678746283805
11,0.4957101762093276,0.5255926027754361,11,0.0,FlexiBO+GP-Log,Xception,0.33207459868419953,0.005778482250485333
12,0.20621712776882836,0.5840726860677921,12,0.0,FlexiBO+GP-Log,Xception,0.33207459868419953,0.008098272572667717
13,0.3193629236295429,0.20112695620328108,13,0.0,FlexiBO+GP-Log,Xception,0.3273564492866614,0.001234359775121724
14,0.3632026899197313,0.14236964405598238,14,19.2,FlexiBO+GP-Log,Xception,0.2925106558713704,0.0009273706576256913
15,0.2120538498316328,0.2510438178110962,15,0.0,FlexiBO+GP-Log,Xception,0.2925106558713704,0.0029101157073387184
16,0.5352458790850553,0.1790468962153069,16,0.0,FlexiBO+GP-Log,Xception,0.2925106558713704,0.004764802596725709
17,0.3849442435722991,0.276666702890483,17,0.0,FlexiBO+GP-Log,Xception,0.2925106558713704,0.00024014704676534438
18,0.3421176924046138,0.1736051113547808,18,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.0017183293634344698
19,0.4246236203702439,0.5646571299776747,19,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.007046187653819126
20,0.5102905475720242,0.20840556086224288,20,19.2,FlexiBO+GP-Log,Xception,0.2919303578411283,0.00792285286977215
21,0.4297809891674838,0.4472400611963691,21,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.007367473813089905
22,0.1937105565413058,0.4237998484610717,22,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.0013826657565639555
23,0.4394313028754067,0.4418185612899908,23,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.0003330592584251868
24,0.4595747011762911,0.4680939199860555,24,0.0,FlexiBO+GP-Log,Xception,0.2919303578411283,0.006143134692178106
25,0.5589703257711298,0.11901523670321505,25,19.2,FlexiBO+GP-Log,Xception,0.28163037117452894,0.0059327051141140905
26,0.4611226749858252,0.22349927405440068,26,0.0,FlexiBO+GP-Log,Xception,0.28163037117452894,0.004929713518472605
27,0.4052155487098468,0.4250257452211602,27,19.2,FlexiBO+GP-Log,Xception,0.28163037117452894,0.006996061434667779
28,0.5389115986658056,0.3465498121213307,28,19.2,FlexiBO+GP-Log,Xception,0.28163037117452894,0.006354583112545371
29,0.4949626530834231,0.5731556908336493,29,19.2,FlexiBO+GP-Log,Xception,0.28163037117452894,0.004725161814002401
30,0.5120396781234079,0.587057933276504,30,0.0,FlexiBO+GP-Log,Xception,0.28163037117452894,0.003791763259457649
31,0.23427340136498714,0.44543253984427006,31,0.0,FlexiBO+GP-Log,Xception,0.28163037117452894,0.009242557551652805
32,0.294218116637839,0.3075658714812258,32,0.0,FlexiBO+GP-Log,Xception,0.28163037117452894,0.003934765636246034
33,0.3373284017230696,0.3131771128539772,33,19.2,FlexiBO+GP-Log,Xception,0.28163037117452894,0.0013419775114251432
34,0.2973929456644796,0.510203852512712,34,0.0,FlexiBO+GP-Log,Xception,0.2816303711745288,0.006568872063966855
35,0.33876223852161513,0.2296789722527743,35,19.2,FlexiBO+GP-Log,Xception,0.2816303711745288,0.00240769136816148
36,0.2400334164391392,0.3034515595400575,36,0.0,FlexiBO+GP-Log,Xception,0.2816303711745288,0.0023251279872734433
37,0.3403058662324245,0.22922136704929305,37,19.2,FlexiBO+GP-Log,Xception,0.2816303711745288,0.001426053554785851
38,0.4404365558120703,0.3053050722206536,38,19.2,FlexiBO+GP-Log,Xception,0.2816303711745288,0.004214055039606261
39,0.2942501054181876,0.16350191180275353,39,0.0,FlexiBO+GP-Log,Xception,0.2787555582126835,0.004343766727385712
40,0.2677081611163555,0.4670535604337604,40,0.0,FlexiBO+GP-Log,Xception,0.2787555582126835,0.0035345814673094123
41,0.4314275593214511,0.2830089908400018,41,0.0,FlexiBO+GP-Log,Xception,0.2787555582126835,0.001913198597396011
42,0.14459374826534288,0.5673496599523418,42,19.2,FlexiBO+GP-Log,Xception,0.27462608993248394,0.007942242651880453
43,0.3842162962204228,0.4622893394069344,43,19.2,FlexiBO+GP-Log,Xception,0.27462608993248394,0.0003219813574027852
44,0.42886011080496056,0.20381682667821385,44,19.2,FlexiBO+GP-Log,Xception,0.27462608993248394,0.0025448196971664884
