,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption
23,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config23,1,0,0,0,1267200,1,140250000,1,1866000000,1.5944249629974365,7678.444444444444
24,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config24,1,0,0,0,1267200,1,497250000,1,1062400000,0.559599346584744,4425.888888888889
25,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config25,1,0,0,0,1267200,1,497250000,1,1331200000,0.5432713296678331,4637.666666666667
26,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config26,1,0,0,0,1267200,1,497250000,1,1600000000,0.5483128494686551,4485.444444444444
27,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config27,1,0,0,0,1267200,1,497250000,1,1866000000,0.546406110127767,5279.444444444444
28,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config28,1,0,0,0,1267200,1,943500000,1,1062400000,0.3860083950890435,4746.555555555556
29,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config29,1,0,0,0,1267200,1,943500000,1,1331200000,0.3554593192206489,5017.111111111111
30,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config30,1,0,0,0,1267200,1,943500000,1,1600000000,0.33939557605319554,5144.0
31,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config31,1,0,0,0,1267200,1,943500000,1,1866000000,0.33100053999159074,5336.444444444444
32,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config32,1,0,0,0,1420800,1,1300500000,1,1062400000,0.3399048116472032,7764.444444444444
33,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config33,1,0,0,0,1420800,1,1300500000,1,1331200000,0.30451485845777726,8177.444444444444
34,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config34,1,0,0,0,1420800,1,1300500000,1,1600000000,0.2832941479153103,8607.111111111111
35,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config35,1,0,0,0,1420800,1,1300500000,1,1866000000,0.2720535331302219,8833.555555555555
36,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config36,1,0,0,0,1420800,1,140250000,1,1062400000,1.6108044253455267,7189.111111111111
37,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config37,1,0,0,0,1420800,1,140250000,1,1331200000,1.5977050993177626,7857.555555555556
38,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config38,1,0,0,0,1420800,1,140250000,1,1600000000,1.6090579827626545,8381.777777777777
39,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config39,1,0,0,0,1420800,1,140250000,1,1866000000,1.5950468911064997,8227.888888888889
40,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config40,1,0,0,0,1420800,1,497250000,1,1062400000,0.567696385913425,4705.333333333333
41,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config41,1,0,0,0,1420800,1,497250000,1,1331200000,0.572494109471639,5695.666666666667
42,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config42,1,0,0,0,1420800,1,497250000,1,1600000000,0.5499316586388482,5856.444444444444
43,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config43,1,0,0,0,1420800,1,497250000,1,1866000000,0.5315461423661973,6024.333333333333
44,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config44,1,0,0,0,1420800,1,943500000,1,1062400000,0.39047577646043563,5017.666666666667
45,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config45,1,0,0,0,1420800,1,943500000,1,1331200000,0.35746558507283527,5152.555555555556
46,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config46,1,0,0,0,1420800,1,943500000,1,1600000000,0.3434870507982042,5321.222222222223
47,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config47,1,0,0,0,1420800,1,943500000,1,1866000000,0.3328917821248372,5471.555555555556
48,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config48,1,0,0,0,1574400,1,1300500000,1,1062400000,0.3390773402320014,7832.111111111111
