,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.3785141835481465,0.2616740124380326,0,13.6,PAL,MobileNet,0.5411408708124297,0.003551565739020333
1,0.5108538456206158,0.46375483805297596,1,13.6,PAL,MobileNet,0.5411408708124297,0.0022652182154014743
2,0.5010371905910059,0.33807122544111345,2,13.6,PAL,MobileNet,0.5411408708124297,0.007874570362605405
3,0.3424914381782622,0.5570086293510939,3,13.6,PAL,MobileNet,0.525183105466488,0.0024791648058521878
4,0.234474080364163,0.194228149121534,4,13.6,PAL,MobileNet,0.38316076283959166,0.005882796624456913
5,0.3652497294076981,0.08200011787171027,5,13.6,PAL,MobileNet,0.3119239896357249,0.003594760054853787
6,0.29038547086222904,0.14161630669794,6,13.6,PAL,MobileNet,0.3079852430619714,0.0007324244342927111
7,0.27760250608951864,0.372032726456242,7,13.6,PAL,MobileNet,0.3079852430619714,0.004562262222060651
8,0.44202909053393147,0.486557377698501,8,13.6,PAL,MobileNet,0.3079852430619714,0.0017860669278758124
9,0.3912391506036091,0.34718107845538915,9,13.6,PAL,MobileNet,0.3079852430619714,0.005984673490626062
10,0.5123917902017207,0.5843396711044637,10,13.6,PAL,MobileNet,0.3079852430619715,0.00858749284774389
11,0.5438692017529874,0.2311617538681941,11,13.6,PAL,MobileNet,0.3079852430619715,0.009647204455369898
12,0.508212537876814,0.5433539661741755,12,13.6,PAL,MobileNet,0.3079852430619715,0.008549881039524393
13,0.3198576269392843,0.1345285249636593,13,13.6,PAL,MobileNet,0.30766351374721523,0.006342703056360338
14,0.3650914405968686,0.1912964202065127,14,13.6,PAL,MobileNet,0.30766351374721523,0.008278360332007835
15,0.4091341438040677,0.4913932080977552,15,13.6,PAL,MobileNet,0.30766351374721523,0.0022804768104670325
16,0.3622210303061761,0.5899528515983382,16,13.6,PAL,MobileNet,0.30766351374721523,0.004893480325493805
17,0.2425683747896193,0.5274576866875705,17,13.6,PAL,MobileNet,0.30766351374721523,0.006517734019908876
18,0.3705936439202649,0.5171606208410652,18,13.6,PAL,MobileNet,0.3076635137472151,0.009147991539766316
19,0.302296776379731,0.094656622686052,19,13.6,PAL,MobileNet,0.3050289922801628,0.004436705549054495
20,0.5341914771171538,0.23391496689506944,20,13.6,PAL,MobileNet,0.3050289922801628,0.00015511706097846135
