,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
43,MobileNet,0.0,0.4032437697932377,0.5519805654605224,43,FlexiBO+GP-Log,0.0010878575230506816,190.39999999999995,43.0,0.17382027692996924
44,MobileNet,13.6,0.4519815999660682,0.2535959460044206,44,FlexiBO+GP-Log,0.007780950562633404,203.99999999999994,44.0,0.17382027692996924
45,MobileNet,0.0,0.3959564498632443,0.3807424861538948,45,FlexiBO+GP-Log,9.177084899643084e-05,203.99999999999994,45.0,0.17382027692996924
46,MobileNet,13.6,0.15361156542269108,0.5200098853880913,46,FlexiBO+GP-Log,0.002660745660185303,217.59999999999994,46.0,0.17382027692996924
47,MobileNet,13.6,0.3423244066502225,0.2432204130884053,47,FlexiBO+GP-Log,0.008732124623258591,231.19999999999993,47.0,0.17382027692996924
48,MobileNet,13.6,0.22061278430929154,0.5112859671843479,48,FlexiBO+GP-Log,0.002437394474791581,244.79999999999993,48.0,0.17382027692996924
49,MobileNet,13.6,0.54339669050201,0.3697636038161881,49,FlexiBO+GP-Log,0.0028967480145751573,258.3999999999999,49.0,0.17382027692996924
50,MobileNet,0.0,0.5636773169025605,0.2684909787232991,50,FlexiBO+GP-Log,0.009780787232104212,258.3999999999999,50.0,0.17382027692996924
51,MobileNet,13.6,0.14224931739286967,0.37955300072769227,51,FlexiBO+GP-Log,0.004623272531157247,271.99999999999994,51.0,0.17382027692996924
52,MobileNet,0.0,0.2973123331028222,0.3584643679811505,52,FlexiBO+GP-Log,0.004330968935168479,271.99999999999994,52.0,0.17382027692996924
53,MobileNet,0.0,0.32024048857152426,0.2910241398889765,53,FlexiBO+GP-Log,0.0016681908413877064,271.99999999999994,53.0,0.17382027692996924
54,MobileNet,0.0,0.1189655586970592,0.4368700855204956,54,FlexiBO+GP-Log,0.005727091959900248,271.99999999999994,54.0,0.17382027692996924
55,MobileNet,13.6,0.134194711630288,0.140245925227671,55,FlexiBO+GP-Log,0.009780586270184176,285.59999999999997,55.0,0.17277135517046882
56,MobileNet,0.0,0.5545638371844124,0.5093411703032591,56,FlexiBO+GP-Log,0.0051718288417226645,285.59999999999997,56.0,0.17277135517046882
57,MobileNet,13.6,0.5368452461567524,0.1265819945630596,57,FlexiBO+GP-Log,0.007054661989659234,299.2,57.0,0.17277135517046882
58,MobileNet,13.6,0.049465662268605,0.252229677637973,58,FlexiBO+GP-Log,0.002333624468115463,312.8,58.0,0.16672344360978286
59,MobileNet,0.0,0.20862047178601809,0.1760095590892954,59,FlexiBO+GP-Log,0.009616668772205315,312.8,59.0,0.16672344360978286
60,MobileNet,13.6,0.3861371853655428,0.14200021187615627,60,FlexiBO+GP-Log,0.00503465545410336,326.40000000000003,60.0,0.16672344360978286
61,MobileNet,13.6,0.28474025555313537,0.2427483001087404,61,FlexiBO+GP-Log,0.005547951681622709,340.00000000000006,61.0,0.16672344360978286
62,MobileNet,13.6,0.4636122751240516,0.5241906801045891,62,FlexiBO+GP-Log,0.008324064988403159,353.6000000000001,62.0,0.16672344360978286
63,MobileNet,0.0,0.3424906954969536,0.4459960882277114,63,FlexiBO+GP-Log,0.009209069594568322,353.6000000000001,63.0,0.16672344360978286
64,MobileNet,13.6,0.181084140977197,0.18605262071133905,64,FlexiBO+GP-Log,0.004197077897583894,367.2000000000001,64.0,0.16672344360978286
65,MobileNet,0.0,0.28579629466947176,0.13403412767647324,65,FlexiBO+GP-Log,0.0017747423807126805,367.2000000000001,65.0,0.16672344360978286
66,MobileNet,13.6,0.2880096033181802,0.3886042101486574,66,FlexiBO+GP-Log,0.003568807752763339,380.8000000000001,66.0,0.16672344360978286
67,MobileNet,0.0,0.2122581453743388,0.4394048056225738,67,FlexiBO+GP-Log,0.0022006409619696565,380.8000000000001,67.0,0.16672344360978286
68,MobileNet,0.0,0.3159900947093163,0.15392762458704445,68,FlexiBO+GP-Log,0.009146462294452607,380.8000000000001,68.0,0.16672344360978286
69,MobileNet,0.0,0.4991133462764029,0.3757159911205357,69,FlexiBO+GP-Log,0.009243183852633823,380.8000000000001,69.0,0.16672344360978286
70,MobileNet,13.6,0.3437970223161434,0.3248669508838677,70,FlexiBO+GP-Log,0.0049524761956770205,394.40000000000015,70.0,0.16672344360978286
71,MobileNet,0.0,0.21377176894795646,0.3596471892684172,71,FlexiBO+GP-Log,0.003590102720096993,394.40000000000015,71.0,0.16672344360978286
72,MobileNet,0.0,0.5574236285146176,0.16948455747446034,72,FlexiBO+GP-Log,0.002528942980383532,394.40000000000015,72.0,0.16672344360978286
73,MobileNet,0.0,0.4457481969580308,0.1813211366408521,73,FlexiBO+GP-Log,0.008756004911509878,394.40000000000015,73.0,0.16672344360978286
74,MobileNet,13.6,0.3558028283684155,0.3053619939612656,74,FlexiBO+GP-Log,0.0011765116598754645,408.00000000000017,74.0,0.16672344360978286
75,MobileNet,0.0,0.1603842915254667,0.16979069282051518,75,FlexiBO+GP-Log,7.427291203461528e-05,408.00000000000017,75.0,0.16672344360978286
76,MobileNet,0.0,0.21072411676167094,0.27208544843322746,76,FlexiBO+GP-Log,0.007332740820036723,408.00000000000017,76.0,0.16672344360978286
77,MobileNet,13.6,0.3769456917376697,0.4127482159194204,77,FlexiBO+GP-Log,0.00015343795517201218,421.6000000000002,77.0,0.16672344360978275
78,MobileNet,13.6,0.05294049283672842,0.4489034290476095,78,FlexiBO+GP-Log,0.0042992467979602825,435.2000000000002,78.0,0.16672344360978275
79,MobileNet,13.6,0.3809807639377773,0.23274525706816376,79,FlexiBO+GP-Log,0.0025094874643152554,448.80000000000024,79.0,0.16672344360978275
80,MobileNet,13.6,0.1893454187570484,0.2731098350725857,80,FlexiBO+GP-Log,0.004685549877176637,462.40000000000026,80.0,0.16672344360978275
81,MobileNet,0.0,0.3081077925846217,0.4645206851276782,81,FlexiBO+GP-Log,0.00810810487503646,462.40000000000026,81.0,0.16672344360978275
82,MobileNet,13.6,0.4454859916676331,0.1288602383449826,82,FlexiBO+GP-Log,0.00793187362501352,476.0000000000003,82.0,0.16672344360978275
83,MobileNet,0.0,0.2610897052529182,0.4127869992056541,83,FlexiBO+GP-Log,0.0019776575406581067,476.0000000000003,83.0,0.16672344360978275
84,MobileNet,13.6,0.1802543650613496,0.15796877277110113,84,FlexiBO+GP-Log,0.008332813856093194,489.6000000000003,84.0,0.16672344360978275
85,MobileNet,0.0,0.4735252919923246,0.2872667809810168,85,FlexiBO+GP-Log,0.0016029276026854878,489.6000000000003,85.0,0.16672344360978275
86,MobileNet,0.0,0.5072913964789801,0.4382117912679743,86,FlexiBO+GP-Log,0.003247415091355777,489.6000000000003,86.0,0.16672344360978275
87,MobileNet,0.0,0.290393047305261,0.2604144338609648,87,FlexiBO+GP-Log,0.005633224195677278,489.6000000000003,87.0,0.16672344360978275
88,MobileNet,13.6,0.4590169980874954,0.23225554241798904,88,FlexiBO+GP-Log,0.00023453296154226646,503.20000000000033,88.0,0.16672344360978275
89,MobileNet,13.6,0.1981619740203936,0.4525885247675552,89,FlexiBO+GP-Log,0.0040033055206873435,516.8000000000003,89.0,0.16672344360978275
90,MobileNet,0.0,0.2214416207263169,0.3346437545464836,90,FlexiBO+GP-Log,0.009121797487064444,516.8000000000003,90.0,0.16672344360978275
91,MobileNet,0.0,0.5519390816145568,0.3662569055352056,91,FlexiBO+GP-Log,0.0032293986820781085,516.8000000000003,91.0,0.16672344360978264
92,MobileNet,13.6,0.24764281701573426,0.5471163726586807,92,FlexiBO+GP-Log,0.003253400659640096,530.4000000000003,92.0,0.16672344360978264
93,MobileNet,0.0,0.4766605089490841,0.5155531646930918,93,FlexiBO+GP-Log,0.005505653936778837,530.4000000000003,93.0,0.16672344360978275
94,MobileNet,0.0,0.5685881794747343,0.3155554790763351,94,FlexiBO+GP-Log,0.001529746894349079,530.4000000000003,94.0,0.16672344360978286
95,MobileNet,0.0,0.14288636215849695,0.5569532450816749,95,FlexiBO+GP-Log,0.007840590455817557,530.4000000000003,95.0,0.16672344360978286
96,MobileNet,13.6,0.5802518675998307,0.333645382338394,96,FlexiBO+GP-Log,0.003609339805040997,544.0000000000003,96.0,0.16672344360978286
97,MobileNet,13.6,0.2665969492339044,0.21383199900560984,97,FlexiBO+GP-Log,0.0006093009301976137,557.6000000000004,97.0,0.16672344360978286
98,MobileNet,0.0,0.15975197516032266,0.4714846092362225,98,FlexiBO+GP-Log,0.009069114628745644,557.6000000000004,98.0,0.16672344360978286
99,MobileNet,0.0,0.5883884566267502,0.4943386388215537,99,FlexiBO+GP-Log,0.004664576701390722,557.6000000000004,99.0,0.16672344360978275
100,MobileNet,13.6,0.3772705432225778,0.2614350716319326,100,FlexiBO+GP-Log,0.0034111880385305237,571.2000000000004,100.0,0.16672344360978286
101,MobileNet,0.0,0.4638753843613913,0.4947544528813428,101,FlexiBO+GP-Log,0.00277561201766513,571.2000000000004,101.0,0.16672344360978275
102,MobileNet,0.0,0.3338537176791164,0.2682850071254788,102,FlexiBO+GP-Log,0.005027395767062164,571.2000000000004,102.0,0.16672344360978275
103,MobileNet,13.6,0.3353807376168157,0.5324779535141161,103,FlexiBO+GP-Log,0.0020366045315272237,584.8000000000004,103.0,0.16672344360978275
104,MobileNet,0.0,0.3378462448356664,0.13105600300653125,104,FlexiBO+GP-Log,0.004831480367153405,584.8000000000004,104.0,0.16672344360978275
105,MobileNet,0.0,0.5961927377444723,0.4914573155685998,105,FlexiBO+GP-Log,0.006626102179591094,584.8000000000004,105.0,0.16672344360978275
106,MobileNet,0.0,0.23648773261880296,0.2265598159589333,106,FlexiBO+GP-Log,0.003113882774974357,584.8000000000004,106.0,0.16672344360978275
107,MobileNet,0.0,0.23886300571275465,0.3483020487421443,107,FlexiBO+GP-Log,0.007038113627380744,584.8000000000004,107.0,0.16672344360978275
108,MobileNet,0.0,0.1765116090987598,0.5168806660340254,108,FlexiBO+GP-Log,0.0035300866366917523,584.8000000000004,108.0,0.16672344360978275
109,MobileNet,13.6,0.067222526122244,0.209022342822893,109,FlexiBO+GP-Log,0.0065075962633320845,598.4000000000004,109.0,0.1662475168650792
110,MobileNet,0.0,0.11243003757000504,0.2903612446490684,110,FlexiBO+GP-Log,0.002047349816886985,598.4000000000004,110.0,0.1662475168650792
111,MobileNet,0.0,0.32750385238078705,0.30882147571671004,111,FlexiBO+GP-Log,0.005300340769663825,598.4000000000004,111.0,0.1662475168650792
112,MobileNet,0.0,0.22701168804535696,0.22679952004237025,112,FlexiBO+GP-Log,0.0038406101808087173,598.4000000000004,112.0,0.1662475168650792
113,MobileNet,0.0,0.15842231052521882,0.21696254195054515,113,FlexiBO+GP-Log,0.0058121314795269285,598.4000000000004,113.0,0.1662475168650792
114,MobileNet,0.0,0.3783978096870621,0.4739487682609421,114,FlexiBO+GP-Log,0.00836292203487858,598.4000000000004,114.0,0.1662475168650792
115,MobileNet,0.0,0.3969726683241676,0.2278256840882727,115,FlexiBO+GP-Log,0.006500751656639535,598.4000000000004,115.0,0.1662475168650792
116,MobileNet,0.0,0.3665333541077728,0.3106607665975929,116,FlexiBO+GP-Log,0.006508242382887825,598.4000000000004,116.0,0.1662475168650792
117,MobileNet,13.6,0.4674169229838272,0.5290832811172864,117,FlexiBO+GP-Log,0.0032082355817217834,612.0000000000005,117.0,0.1662475168650792
118,MobileNet,0.0,0.4946862198758848,0.476813596168485,118,FlexiBO+GP-Log,0.0012004041671231846,612.0000000000005,118.0,0.1662475168650792
119,MobileNet,13.6,0.1509921789865394,0.17610098736784727,119,FlexiBO+GP-Log,0.007863106918714441,625.6000000000005,119.0,0.1662475168650792
120,MobileNet,0.0,0.2888038951530081,0.1662672195850225,120,FlexiBO+GP-Log,0.00017640985729734941,625.6000000000005,120.0,0.1662475168650792
121,MobileNet,0.0,0.5048002293283634,0.3785305642800267,121,FlexiBO+GP-Log,0.007678919899613691,625.6000000000005,121.0,0.1662475168650792
122,MobileNet,13.6,0.4546664710133322,0.31479157918950673,122,FlexiBO+GP-Log,0.003108799143745096,639.2000000000005,122.0,0.1662475168650792
123,MobileNet,13.6,0.5830148010791575,0.162965183215021,123,FlexiBO+GP-Log,0.006243790590541546,652.8000000000005,123.0,0.1662475168650792
124,MobileNet,0.0,0.4296680948851328,0.2590309634871361,124,FlexiBO+GP-Log,0.0049636616872593105,652.8000000000005,124.0,0.1662475168650792
125,MobileNet,0.0,0.2772280401609259,0.4574644359873813,125,FlexiBO+GP-Log,0.0013184282644417955,652.8000000000005,125.0,0.1662475168650792
126,MobileNet,13.6,0.12129252256474993,0.4988178870702666,126,FlexiBO+GP-Log,0.005366981281127364,666.4000000000005,126.0,0.1662475168650792
127,MobileNet,0.0,0.1333018668181191,0.16089229786515574,127,FlexiBO+GP-Log,0.0026347628730501267,666.4000000000005,127.0,0.1662475168650792
128,MobileNet,0.0,0.30263775234518986,0.41396595151385607,128,FlexiBO+GP-Log,0.0001781514501975501,666.4000000000005,128.0,0.1662475168650792
129,MobileNet,0.0,0.13048860555751673,0.2686075233737911,129,FlexiBO+GP-Log,0.0027987772612437373,666.4000000000005,129.0,0.1662475168650792
130,MobileNet,0.0,0.3087915725005051,0.3516570698732834,130,FlexiBO+GP-Log,0.0042494347920795095,666.4000000000005,130.0,0.1662475168650792
131,MobileNet,0.0,0.1953361943648052,0.5014366200176283,131,FlexiBO+GP-Log,0.002830128368397463,666.4000000000005,131.0,0.1662475168650792
132,MobileNet,0.0,0.35857093259217204,0.3774917147586502,132,FlexiBO+GP-Log,0.0037681401273095866,666.4000000000005,132.0,0.1662475168650792
133,MobileNet,0.0,0.21640481099620384,0.379967526250416,133,FlexiBO+GP-Log,0.006771433494403022,666.4000000000005,133.0,0.1662475168650792
134,MobileNet,0.0,0.23568730127674284,0.4966428076933878,134,FlexiBO+GP-Log,0.006659959223315199,666.4000000000005,134.0,0.1662475168650792
135,MobileNet,0.0,0.2133368121464564,0.3304827261086515,135,FlexiBO+GP-Log,0.002558979038864973,666.4000000000005,135.0,0.1662475168650791
136,MobileNet,0.0,0.1789805375431865,0.402677247065266,136,FlexiBO+GP-Log,0.008267482066714136,666.4000000000005,136.0,0.1662475168650791
137,MobileNet,13.6,0.5224783698305214,0.3551374448971589,137,FlexiBO+GP-Log,0.00010596029493704862,680.0000000000006,137.0,0.1662475168650791
138,MobileNet,13.6,0.27264006740544017,0.5206300960061679,138,FlexiBO+GP-Log,0.004335589344589903,693.6000000000006,138.0,0.1662475168650791
139,MobileNet,0.0,0.487473432562416,0.4687384842136209,139,FlexiBO+GP-Log,0.0019037257014267485,693.6000000000006,139.0,0.1662475168650791
140,MobileNet,0.0,0.5045186781592866,0.5376886610316268,140,FlexiBO+GP-Log,0.009932690193699521,693.6000000000006,140.0,0.1662475168650791
141,MobileNet,0.0,0.3078426729788493,0.5556304800078449,141,FlexiBO+GP-Log,0.002870217181880227,693.6000000000006,141.0,0.1662475168650791
142,MobileNet,13.6,0.342901634156113,0.3299556746600197,142,FlexiBO+GP-Log,0.008389128557082666,707.2000000000006,142.0,0.1662475168650791
143,MobileNet,0.0,0.3759461074764797,0.4002046589498533,143,FlexiBO+GP-Log,0.008621896220528284,707.2000000000006,143.0,0.1662475168650791
144,MobileNet,13.6,0.1869009904670542,0.3549652727196592,144,FlexiBO+GP-Log,0.007274745483835304,720.8000000000006,144.0,0.1662475168650792
145,MobileNet,0.0,0.4009801441449304,0.267320249760783,145,FlexiBO+GP-Log,0.007305344550176628,720.8000000000006,145.0,0.1662475168650792
146,MobileNet,0.0,0.4711009061039915,0.3420992781415672,146,FlexiBO+GP-Log,0.006486093799751846,720.8000000000006,146.0,0.1662475168650791
147,MobileNet,0.0,0.5047467244930922,0.34556745852199194,147,FlexiBO+GP-Log,0.003078710324686657,720.8000000000006,147.0,0.1662475168650792
148,MobileNet,13.6,0.5964081444546311,0.4703137299864438,148,FlexiBO+GP-Log,0.008030872875316628,734.4000000000007,148.0,0.1662475168650792
149,MobileNet,0.0,0.25668778203195924,0.39228535962093225,149,FlexiBO+GP-Log,0.006590782735138252,734.4000000000007,149.0,0.1662475168650792
150,MobileNet,13.6,0.5068972544037292,0.5549275951593383,150,FlexiBO+GP-Log,0.006176446624356446,748.0000000000007,150.0,0.1662475168650792
151,MobileNet,0.0,0.4375320323858583,0.5164579643168957,151,FlexiBO+GP-Log,0.0092538333485446,748.0000000000007,151.0,0.1662475168650792
152,MobileNet,13.6,0.2240476080816005,0.23562365006160624,152,FlexiBO+GP-Log,0.008524168230899772,761.6000000000007,152.0,0.1662475168650792
153,MobileNet,0.0,0.5483861381474329,0.20568981839170453,153,FlexiBO+GP-Log,0.00575552911202759,761.6000000000007,153.0,0.1662475168650792
154,MobileNet,0.0,0.3942752764729558,0.4879139593591824,154,FlexiBO+GP-Log,0.0025761001565541264,761.6000000000007,154.0,0.1662475168650792
155,MobileNet,0.0,0.47351670709169996,0.18904244433041173,155,FlexiBO+GP-Log,0.0007966589182799332,761.6000000000007,155.0,0.1662475168650792
156,MobileNet,0.0,0.4505273134012825,0.2702426173761722,156,FlexiBO+GP-Log,0.0074951993658103734,761.6000000000007,156.0,0.1662475168650792
157,MobileNet,0.0,0.42829701717380536,0.1905759621880424,157,FlexiBO+GP-Log,0.0031624613541019397,761.6000000000007,157.0,0.1662475168650792
158,MobileNet,0.0,0.3096223856599704,0.2100640120103256,158,FlexiBO+GP-Log,0.008357073238551449,761.6000000000007,158.0,0.1662475168650792
159,MobileNet,13.6,0.3714879085188409,0.4322307128728964,159,FlexiBO+GP-Log,0.008990100883207088,775.2000000000007,159.0,0.1662475168650792
160,MobileNet,0.0,0.2121608822958091,0.3242416093214557,160,FlexiBO+GP-Log,0.004917442853813296,775.2000000000007,160.0,0.1662475168650792
161,MobileNet,0.0,0.105897977061918,0.3965316514911983,161,FlexiBO+GP-Log,0.0010239346333236821,775.2000000000007,161.0,0.1662475168650792
162,MobileNet,0.0,0.25034756311483564,0.20805932516600426,162,FlexiBO+GP-Log,0.003628360213610007,775.2000000000007,162.0,0.1662475168650792
163,MobileNet,0.0,0.4218452953028339,0.4740441569612202,163,FlexiBO+GP-Log,8.317926912941753e-05,775.2000000000007,163.0,0.1662475168650792
164,MobileNet,0.0,0.19316554796376573,0.19729495558121926,164,FlexiBO+GP-Log,0.001212888057860161,775.2000000000007,164.0,0.1662475168650792
165,MobileNet,0.0,0.3296469309887825,0.21600947942865675,165,FlexiBO+GP-Log,0.0004931681089148677,775.2000000000007,165.0,0.1662475168650792
166,MobileNet,13.6,0.22123214343219685,0.3042409753180331,166,FlexiBO+GP-Log,0.009033167274660496,788.8000000000008,166.0,0.1662475168650792
167,MobileNet,13.6,0.5411515354834951,0.4176608502763236,167,FlexiBO+GP-Log,0.009975257542200286,802.4000000000008,167.0,0.1662475168650792
168,MobileNet,0.0,0.5959118472397152,0.1335751175345709,168,FlexiBO+GP-Log,0.008152796919347989,802.4000000000008,168.0,0.1662475168650792
169,MobileNet,0.0,0.17318251753845326,0.14441096832188455,169,FlexiBO+GP-Log,0.0009808886863214717,802.4000000000008,169.0,0.1662475168650792
170,MobileNet,13.6,0.45029351637735204,0.47644180294484006,170,FlexiBO+GP-Log,0.009014010984565134,816.0000000000008,170.0,0.1662475168650792
171,MobileNet,0.0,0.3687833073247239,0.4327830552076398,171,FlexiBO+GP-Log,0.0025176846927648247,816.0000000000008,171.0,0.1662475168650791
172,MobileNet,0.0,0.5187614824671611,0.2714274522579341,172,FlexiBO+GP-Log,0.004257382312159809,816.0000000000008,172.0,0.1662475168650791
173,MobileNet,0.0,0.1040700290961793,0.4233624332380633,173,FlexiBO+GP-Log,0.002561397660624598,816.0000000000008,173.0,0.1662475168650791
174,MobileNet,0.0,0.2291545204070882,0.5126708698850879,174,FlexiBO+GP-Log,0.005381076330879178,816.0000000000008,174.0,0.1662475168650791
175,MobileNet,0.0,0.3676066189263466,0.27886595306262896,175,FlexiBO+GP-Log,0.0029801926043607012,816.0000000000008,175.0,0.1662475168650792
176,MobileNet,0.0,0.11595840918199996,0.17791389796245716,176,FlexiBO+GP-Log,0.00716431865026114,816.0000000000008,176.0,0.1662475168650792
177,MobileNet,0.0,0.4758011363295879,0.38503184341016106,177,FlexiBO+GP-Log,0.008935650807551015,816.0000000000008,177.0,0.1662475168650791
178,MobileNet,13.6,0.29959346174912704,0.3123562598055591,178,FlexiBO+GP-Log,1.1223246383246232e-05,829.6000000000008,178.0,0.1662475168650791
179,MobileNet,13.6,0.5080026351788215,0.4818563689043004,179,FlexiBO+GP-Log,0.00753264334883626,843.2000000000008,179.0,0.1662475168650791
180,MobileNet,13.6,0.2503010258096458,0.45032410276717705,180,FlexiBO+GP-Log,0.004006603645548068,856.8000000000009,180.0,0.1662475168650791
181,MobileNet,0.0,0.35622061253076226,0.4142908935185482,181,FlexiBO+GP-Log,0.003891663873309567,856.8000000000009,181.0,0.1662475168650791
182,MobileNet,13.6,0.536325179811373,0.3589542522867269,182,FlexiBO+GP-Log,0.0003622692163810005,870.4000000000009,182.0,0.1662475168650791
183,MobileNet,0.0,0.3665701640202886,0.14127678298546822,183,FlexiBO+GP-Log,0.006736554899720086,870.4000000000009,183.0,0.1662475168650791
184,MobileNet,0.0,0.2679691716880876,0.2581536751995227,184,FlexiBO+GP-Log,0.008138545307323913,870.4000000000009,184.0,0.1662475168650791
