,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
24,Deepspeech,0.0,0.20251383737358705,0.3249920567364151,24,FlexiBO+GP-Log,0.008725085754347559,128.5,24.0,0.3059412733765816
25,Deepspeech,0.0,0.4971326666823276,0.37512253657991657,25,FlexiBO+GP-Log,0.0012930717203542552,128.5,25.0,0.3059412733765816
26,Deepspeech,0.0,0.17285855675495626,0.28552895019194136,26,FlexiBO+GP-Log,0.009222881533763277,128.5,26.0,0.3059412733765816
27,Deepspeech,25.7,0.4961608418974738,0.21161679831264185,27,FlexiBO+GP-Log,0.00710950911517233,154.2,27.0,0.3059412733765816
28,Deepspeech,25.7,0.14853592720415676,0.3283098702086541,28,FlexiBO+GP-Log,0.0015131849989499413,179.89999999999998,28.0,0.3059412733765816
29,Deepspeech,0.0,0.5550123035018966,0.3592959819660543,29,FlexiBO+GP-Log,0.009087706579022446,179.89999999999998,29.0,0.3059412733765816
30,Deepspeech,25.7,0.19300771999648972,0.21987902336104384,30,FlexiBO+GP-Log,0.0017958160049557734,205.59999999999997,30.0,0.3057876897412164
31,Deepspeech,0.0,0.29187335208655635,0.21201210199016945,31,FlexiBO+GP-Log,0.0022382286884818038,205.59999999999997,31.0,0.3057876897412164
32,Deepspeech,25.7,0.2362742362814405,0.3736081681277132,32,FlexiBO+GP-Log,0.009670580497911418,231.29999999999995,32.0,0.3057876897412164
33,Deepspeech,0.0,0.28689550618172643,0.4010682117309964,33,FlexiBO+GP-Log,0.008762316614364366,231.29999999999995,33.0,0.3057876897412164
34,Deepspeech,0.0,0.474536424125117,0.4576004791591299,34,FlexiBO+GP-Log,0.004918322820201436,231.29999999999995,34.0,0.3057876897412164
35,Deepspeech,0.0,0.20382219038166646,0.2660916783539941,35,FlexiBO+GP-Log,0.003946101715151347,231.29999999999995,35.0,0.3057876897412164
36,Deepspeech,25.7,0.3442427985095189,0.3788514441192293,36,FlexiBO+GP-Log,0.005263907497180125,256.99999999999994,36.0,0.3057876897412164
37,Deepspeech,0.0,0.4777146219828216,0.34827566814480737,37,FlexiBO+GP-Log,0.00298717188846799,256.99999999999994,37.0,0.3057876897412164
38,Deepspeech,0.0,0.11909180628698858,0.2973494760492264,38,FlexiBO+GP-Log,0.003945016595839751,256.99999999999994,38.0,0.2996989059993327
39,Deepspeech,0.0,0.2552360216599282,0.2248171185014368,39,FlexiBO+GP-Log,0.0035414860540367967,256.99999999999994,39.0,0.2996989059993327
40,Deepspeech,0.0,0.5901568995872947,0.4781830453331933,40,FlexiBO+GP-Log,0.0006742980421710465,256.99999999999994,40.0,0.2996989059993327
41,Deepspeech,25.7,0.4826268449177298,0.2282459009945895,41,FlexiBO+GP-Log,0.004774883250861817,282.69999999999993,41.0,0.2996989059993326
