,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.297183933893413,0.8646549843694715,0,0.0,FlexiBO+GP-Log,BERT-IMDB,0.29514324332470776,0.008919507282721435
1,0.2853921296970814,0.7504692420441959,1,18.1,FlexiBO+GP-Log,BERT-IMDB,0.31896064938085217,0.005201123488060393
2,0.371544385707415,0.9556175641699148,2,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3189606493808521,0.007420703043636631
3,0.40149128514552296,0.3625628051138541,3,18.1,FlexiBO+GP-Log,BERT-IMDB,0.4104820265688284,0.007663177789410423
4,0.5100685397448363,0.7398184356247149,4,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4104820265688284,0.005880345794456191
5,0.5313607060385784,0.4018712782513557,5,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4104820265688284,0.0049825934245581165
6,0.40231145153062575,0.4842457808128807,6,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4104820265688284,0.005047887624468521
7,0.4963431616850877,0.9491489494123796,7,18.1,FlexiBO+GP-Log,BERT-IMDB,0.4104820265688284,0.004542685504834082
8,0.2427782747111389,0.5343945961041221,8,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4554093516385821,0.005249212747549824
9,0.4518529145376196,0.19762426157664112,9,0.0,FlexiBO+GP-Log,BERT-IMDB,0.5458199335589153,0.0030188965832988646
10,0.3123993903665119,0.3510883731727279,10,18.1,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.002644267912126844
11,0.4925027703830453,0.3702066297185305,11,18.1,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.0063008583342358815
12,0.5056506038834754,0.4755375935125401,12,0.0,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.006711585938018626
13,0.3034431755893187,0.6407604503414391,13,18.1,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.006498414001461149
14,0.4611149290603479,0.43467095806820377,14,18.1,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.004500360630283087
15,0.5248238850663762,0.2508394558343134,15,0.0,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.0027269410994370624
16,0.4856854112291532,0.6005691732436098,16,0.0,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.006998104320374566
17,0.2547433080014597,0.8992292140265763,17,0.0,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.00646883629674461
18,0.4945874756979946,0.512596485342625,18,0.0,FlexiBO+GP-Log,BERT-IMDB,0.562728903373561,0.0004921027209059104
19,0.4126907109446444,0.2301803532568289,19,0.0,FlexiBO+GP-Log,BERT-IMDB,0.5674639278655309,0.0062236775762084875
20,0.5504364083879439,0.5762233026980139,20,18.1,FlexiBO+GP-Log,BERT-IMDB,0.5674639278655309,0.004597282922520809
21,0.3387128165175801,0.9759118587272482,21,0.0,FlexiBO+GP-Log,BERT-IMDB,0.5674639278655308,0.007727360010681147
22,0.35289323081527096,0.858094404396647,22,0.0,FlexiBO+GP-Log,BERT-IMDB,0.5674639278655307,0.0037960421211267184
23,0.25998520126846203,0.111953376037181,23,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.003444312120751574
24,0.5268342514136548,0.4534901641325758,24,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.0020344430685920634
25,0.5077559338238544,0.7426611438127335,25,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.004561361419761666
26,0.3356781696249277,0.5677454136409472,26,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.0033240540256094285
27,0.4712189647367513,0.2785410698840193,27,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.008478339101242844
28,0.5589697322639141,0.9558280009776818,28,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.001957881334627637
29,0.4561935966905961,0.4660628555452771,29,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.005269856057038301
30,0.3102104175067817,0.457991030583155,30,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.005436857246645432
31,0.4459177422481752,0.3950414109119101,31,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.005232534804697759
32,0.4785959885300195,0.5143846416629534,32,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.00477719804782203
33,0.4247721244816194,0.8725695403949347,33,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855963,0.0009585654991103875
34,0.36956255034631297,0.2567161641617794,34,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855963,0.0012588228273717162
35,0.2750834821494371,0.35139826950032715,35,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855963,0.005981730045724586
36,0.4750057005572605,0.5731665327332502,36,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855963,0.0073950743718403334
37,0.5080891320082329,0.8978699125396012,37,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.009736941074004985
38,0.2940154939638045,0.6419882620624767,38,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.007714073049612071
39,0.2782392607997197,0.7298894895461767,39,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.007222485107512758
40,0.28027184794576665,0.749631702453317,40,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.008082659884199662
41,0.3994325504165909,0.7131547931715341,41,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6651792816855964,0.006063295458363148
42,0.22016812493803528,0.7274122180553659,42,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.007259541796504058
43,0.26729586485200835,0.3909145521906638,43,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.008558403440031902
44,0.24709533907060655,0.5519064482416616,44,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.003013354981094433
45,0.3427201536607914,0.945170357509665,45,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.000713258588123633
46,0.3094815929804548,0.201851067017724,46,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.009144444402029463
47,0.42399546726788295,0.6804830811994211,47,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.005441357514079095
48,0.4784790964700183,0.957030075556142,48,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.005166752950798952
49,0.5327348024931681,0.6671314664352164,49,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.001518454436018607
50,0.3904687849990959,0.8875512634429579,50,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616826,0.0066892155907420136
51,0.38932368268155504,0.8357643130825421,51,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.00872524803478306
52,0.32551785662377203,0.5901622435124289,52,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.0062425863717826355
53,0.3986740253674944,0.3057812689178957,53,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.00025420900360929253
54,0.2258480085988772,0.7405749082833712,54,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6713425322616827,0.008229609994731317
55,0.225191435184722,0.162308744981725,55,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.003152895478969877
56,0.3996580703577672,0.3752476308870684,56,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.001698938358793156
57,0.4298265551826099,0.4164479430445415,57,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.009405857606394778
58,0.4162845982586719,0.24343804946412376,58,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.003447244452112348
59,0.3948780878460937,0.8573411156182063,59,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.00256243576190618
60,0.3265534218394026,0.7732498034407052,60,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.005441294704379771
61,0.275427432438322,0.6118450679831744,61,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.008896357202668506
62,0.4394475082782767,0.6161756123966855,62,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0012555567308349857
63,0.30875310270487105,0.4231994789873013,63,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.004857743527824905
64,0.451106486903367,0.5347830096151278,64,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.00869667782346756
65,0.2775652862731579,0.6515979730786506,65,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0038838675786818846
66,0.4296207878463065,0.88243074091537,66,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.002778771814975194
67,0.197330847992905,0.221389677311336,67,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.007526833004831054
68,0.3702647052654653,0.19306834808807494,68,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.007022884067802266
69,0.5365252065547428,0.9899741899832426,69,18.1,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.005844422379232093
70,0.4830871163779792,0.3634488740971688,70,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.0019479236038907467
71,0.2462169498682592,0.4905289876842524,71,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572839,0.006207426003861771
72,0.3132259119969756,0.9201387676587836,72,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572839,0.0017672103192879396
73,0.3937470968666763,0.9983196190577288,73,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.003803044851027271
74,0.27828229003754884,0.4655163769303894,74,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.0045972835450648845
75,0.3388969035554049,0.18983024312890054,75,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.004065427727788313
76,0.30384760836926705,0.33307569816358984,76,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.0021266755343269327
77,0.44628613119220173,0.7901160889118659,77,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.0020267978768998265
78,0.3189872313018137,0.8690537657944191,78,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.0036685138525172534
79,0.4968093870492324,0.3794777979810219,79,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.009544614225425865
80,0.3059214902952876,0.5700452091145185,80,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.007812073621934402
81,0.4109842959409964,0.29134515589752663,81,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.007185045488604222
82,0.4399613051898931,0.8111746004390779,82,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.006122031719098942
83,0.3030159560999345,0.28544329420023584,83,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.0025246748090961614
84,0.3656740179393673,0.8240516340295105,84,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.003118278401909361
85,0.36826094271125054,0.19164249063013647,85,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.009554268564395521
86,0.3378759562122053,0.6078265528907649,86,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.0013802275193659731
87,0.5047289325741594,0.7811985878694283,87,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.007180978363124019
88,0.3368420981069927,0.5851474669616454,88,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.005341415618357362
89,0.5173476130996071,0.3916686244226499,89,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0017096452794875395
90,0.27894130305807263,0.2670655643977099,90,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0014090528700262117
91,0.3430632690160203,0.4063298740254596,91,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.00811126725795597
92,0.2498743108936787,0.21519012055047945,92,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0004003023313262977
93,0.4728004603118299,0.7383855298406128,93,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.007278541893553633
94,0.3782227934078649,0.961037817250202,94,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.006479961093255865
95,0.3851431023481727,0.2252728125184156,95,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0038805503730949833
96,0.3512174693641763,0.9784202455508476,96,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.006247294779994492
97,0.5143497527080184,0.7086184555470434,97,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.003652387313742084
98,0.5257298087153968,0.33509910142825905,98,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.007997416881926116
99,0.4121681317506898,0.2511614974965032,99,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.00484170252240605
100,0.3655919193897675,0.27406106289293275,100,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.004909167426425015
