,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.2705212806675603,0.24317577283637165,0,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4479128320089131,0.0005794487099851387
1,0.20161712633696696,0.5914019121036329,1,18.1,FlexiBO+GP-Log,BERT-IMDB,0.4197587263013164,0.008840765460681223
2,0.2474222737350953,0.4145002135587845,2,0.0,FlexiBO+GP-Log,BERT-IMDB,0.4156724727402641,0.0042575060581184565
3,0.2268133540912667,0.292919847757013,3,18.1,FlexiBO+GP-Log,BERT-IMDB,0.40671269414851374,0.0013936337333546312
4,0.5297346551648122,0.1253331272882085,4,0.0,FlexiBO+GP-Log,BERT-IMDB,0.35129538180351605,0.0031569919149277517
5,0.23764975202032115,0.2617099087953892,5,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3502694634008604,0.0011019498920745963
6,0.2602336756133753,0.4595824832885397,6,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3502694634008604,0.006623401643735263
7,0.2340866099189529,0.4089660070336978,7,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3502694634008604,0.00044574912257475455
8,0.26751928358053856,0.20719566348186602,8,0.0,FlexiBO+GP-Log,BERT-IMDB,0.34077928623466647,0.005969615853560878
9,0.5146378017701181,0.1802942800741058,9,0.0,FlexiBO+GP-Log,BERT-IMDB,0.340373159993245,0.006225627497649222
10,0.4615782648636858,0.5259134435231614,10,18.1,FlexiBO+GP-Log,BERT-IMDB,0.340373159993245,0.003469623663493685
11,0.30316136757986145,0.4710249610567388,11,0.0,FlexiBO+GP-Log,BERT-IMDB,0.340373159993245,0.008393642567275997
12,0.2980310087342019,0.3437317782884506,12,0.0,FlexiBO+GP-Log,BERT-IMDB,0.340373159993245,0.004884104905201594
13,0.3966314496803448,0.1160499784870166,13,0.0,FlexiBO+GP-Log,BERT-IMDB,0.32428196022362554,0.00999262720757876
14,0.2377576063586496,0.5870652144827195,14,0.0,FlexiBO+GP-Log,BERT-IMDB,0.32428196022362554,0.0031855477550393474
15,0.2283007795664721,0.22221540058292927,15,0.0,FlexiBO+GP-Log,BERT-IMDB,0.32244126383512306,0.0041402367342242095
16,0.4960460372548637,0.3646951702145757,16,0.0,FlexiBO+GP-Log,BERT-IMDB,0.32244126383512306,0.0008472173863420995
17,0.3678905723268133,0.4216160460219857,17,0.0,FlexiBO+GP-Log,BERT-IMDB,0.32244126383512306,0.009079994677523061
18,0.4754890172723322,0.20011657498977936,18,18.1,FlexiBO+GP-Log,BERT-IMDB,0.32244126383512306,0.009344511675722218
19,0.22546697169074106,0.158367828509352,19,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3128498244640536,0.009112612276429313
20,0.23398206443119215,0.4607024052598122,20,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3128498244640536,0.0032990470815053817
21,0.2275916106333757,0.271347178005655,21,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3128498244640536,6.920407175769582e-05
22,0.4526190606987003,0.16613560984383366,22,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3128498244640536,0.0015691605954028598
23,0.3503360035528851,0.5117852544229918,23,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3128498244640536,0.005703495026237414
24,0.225191435184722,0.162308744981725,24,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.0039996492465081265
25,0.3516029210181272,0.21575744713826167,25,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.00715949496990581
26,0.26418467363132403,0.5952123050163227,26,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.0033752190810325644
27,0.34346796492043885,0.4880231336163182,27,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.008408437597595995
28,0.35162739679932553,0.2102409847156212,28,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.0024512731481897065
29,0.4968282002696901,0.1797195791842464,29,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31273159363202807,0.005373107603551069
30,0.3950437775365414,0.13085704911750826,30,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3126879155339334,0.004705706009876675
31,0.4437917984542368,0.4612048667711201,31,18.1,FlexiBO+GP-Log,BERT-IMDB,0.3126879155339334,0.005661233435505292
32,0.4959937482489116,0.4378891723721305,32,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.007264662520885477
33,0.3129598115732856,0.5868445495718511,33,18.1,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.0003649850177818814
34,0.2585258026661233,0.4881515115037351,34,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.0009986807615904182
35,0.31172056288262395,0.1679346485948448,35,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.009937842924460578
36,0.4284866033114597,0.4818512982933601,36,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.0039186599404600906
37,0.22861935775457976,0.480382272508641,37,18.1,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.0008863679581668538
38,0.328544183416867,0.22339126804136475,38,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.001485892083328735
39,0.4394048033528352,0.4537487444019631,39,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.0017814106161678767
40,0.3689993294858058,0.5241317949775134,40,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.005909360002347222
41,0.5055435079046429,0.2803829673234949,41,18.1,FlexiBO+GP-Log,BERT-IMDB,0.31268791553393327,0.005397305412961514
42,0.22431380451853167,0.2735799778990565,42,0.0,FlexiBO+GP-Log,BERT-IMDB,0.31240898525808747,0.002647026320379928
43,0.2142636034334228,0.37360839962297,43,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.004790570476102135
44,0.4495470101236234,0.4797910163273509,44,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.0012389639534813668
45,0.2387724340831464,0.3941697751336842,45,18.1,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.004473619772163546
46,0.2722762488232695,0.32620490535138563,46,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.006561013554800411
47,0.3949560078101185,0.4313363196120256,47,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.001114152229211095
48,0.2451652552071064,0.384548490816221,48,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.0049401029319669654
49,0.22744856626281856,0.4390173550858694,49,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.0028075958517505373
50,0.4263758378467113,0.2571848918076965,50,0.0,FlexiBO+GP-Log,BERT-IMDB,0.3102201166626246,0.002094038499797739
