,Energy,Error,Method,Architecture
334,0.328499807173158,0.122367681244753,Ratio-FlexiBO+GP,Xception
335,0.24632331802405105,0.132229433255551,Ratio-FlexiBO+GP,Xception
336,0.18617045892788298,0.13345043077316698,Ratio-FlexiBO+GP,Xception
337,0.159496196052309,0.144304112951159,Ratio-FlexiBO+GP,Xception
338,0.138766258808681,0.172294332555511,Ratio-FlexiBO+GP,Xception
339,0.125968516635698,0.243676812447533,Ratio-FlexiBO+GP,Xception
340,0.125561827297269,0.3252,Ratio-FlexiBO+GP,Xception
341,0.113949093713845,0.39077765457152097,Ratio-FlexiBO+GP,Xception
342,0.385370963783613,0.15604304112951198,Ratio-FlexiBO+RF,Xception
343,0.34032955860183,0.15706261428114401,Ratio-FlexiBO+RF,Xception
344,0.243300494337902,0.157345043077317,Ratio-FlexiBO+RF,Xception
345,0.21901553132559698,0.16826974991036198,Ratio-FlexiBO+RF,Xception
346,0.20894961960523104,0.172430411295116,Ratio-FlexiBO+RF,Xception
347,0.198802370017179,0.17828739428422197,Ratio-FlexiBO+RF,Xception
348,0.19848122567752302,0.19643969749416396,Ratio-FlexiBO+RF,Xception
349,0.168995547452933,0.26126171812753,Ratio-FlexiBO+RF,Xception
350,0.167459944606107,0.283643969749416,Ratio-FlexiBO+RF,Xception
351,0.157825614416436,0.324643983831546,Ratio-FlexiBO+RF,Xception
352,0.14394909371384498,0.35923045839894896,Ratio-FlexiBO+RF,Xception
353,0.330014485172817,0.21151999999999999,FlexiBO+GP-No Cost,LeNet
354,0.21456162233935502,0.215895110021133,FlexiBO+GP-No Cost,LeNet
355,0.194022049651954,0.231152,FlexiBO+GP-No Cost,LeNet
356,0.18704220818412198,0.24956861533504698,FlexiBO+GP-No Cost,LeNet
357,0.17245523679233898,0.28986265995637,FlexiBO+GP-No Cost,LeNet
358,0.16966482919567,0.327544166161952,FlexiBO+GP-No Cost,LeNet
359,0.316898965919607,0.252235758605105,FlexiBO+RF-No Cost,LeNet
360,0.28551080352472497,0.26545574007718203,FlexiBO+RF-No Cost,LeNet
361,0.274727397094918,0.32640961956180103,FlexiBO+RF-No Cost,LeNet
362,0.21245523679233896,0.333292573333331,FlexiBO+RF-No Cost,LeNet
363,0.182879732829035,0.34001257164599896,FlexiBO+RF-No Cost,LeNet
364,0.21142146773523998,0.122326134679496,FlexiBO+GP-No Cost,MobileNet
