,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD
0,0.3455651633765098,0.567771974267107,0,0.0,FlexiBO+GP-Log,LeNet,0.7171349225954005,0.0055107496672260415
1,0.334258557054493,0.2981101068648946,1,0.0,FlexiBO+GP-Log,LeNet,0.5327228097553671,0.006303775201809568
2,0.4562907749282137,0.192511890493016,2,6.8,FlexiBO+GP-Log,LeNet,0.4753080853628502,0.003170835645341772
3,0.29402442988970084,0.2767872806297762,3,0.0,FlexiBO+GP-Log,LeNet,0.44360818106770594,0.006401153157805765
4,0.523634219316268,0.1788827875377712,4,0.0,FlexiBO+GP-Log,LeNet,0.4371157427984118,0.00014807738310822715
5,0.3825350671516682,0.5751544204359562,5,6.8,FlexiBO+GP-Log,LeNet,0.4371157427984118,0.00854797616923362
6,0.5191948959505681,0.3016142075759991,6,6.8,FlexiBO+GP-Log,LeNet,0.4371157427984119,0.006429721216203255
7,0.2579007551756587,0.1947911083238208,7,6.8,FlexiBO+GP-Log,LeNet,0.39472341953141177,0.006852433915000974
8,0.25968634419208225,0.29919062870806273,8,0.0,FlexiBO+GP-Log,LeNet,0.39472341953141177,0.007295248835810626
9,0.3313377153912755,0.4167165407294453,9,6.8,FlexiBO+GP-Log,LeNet,0.39472341953141177,0.0019409439416869867
10,0.2402026684385773,0.21010184657398945,10,0.0,FlexiBO+GP-Log,LeNet,0.3807437334986177,0.006560618322050781
11,0.2312641061301724,0.4398417665219868,11,0.0,FlexiBO+GP-Log,LeNet,0.3757367242261085,0.006188945227356479
12,0.4616056511388874,0.2760264144963561,12,0.0,FlexiBO+GP-Log,LeNet,0.3757367242261085,0.002314796466680068
13,0.21217149802436813,0.4761480853424889,13,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.0007046009381919116
14,0.3634784454645965,0.4962229099081142,14,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.0008360466457139204
15,0.5127283010414202,0.3749269863692556,15,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.006157815313194
16,0.5448042516312185,0.3290606334762818,16,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.00028479659219608045
17,0.4749109188161223,0.3911329435986215,17,6.8,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.003040070461170683
18,0.2906415593517886,0.22540470354771894,18,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.0057586240014618545
19,0.5462563685914846,0.2843075224864339,19,6.8,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.005162106416077057
20,0.3501162428080655,0.3934156465396407,20,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.006334012569945809
21,0.4157100046729968,0.5691435468329845,21,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140775,0.008674557599082179
22,0.2790601760235336,0.381474799171298,22,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140775,0.003815205661621115
23,0.257744859460928,0.4085021132459552,23,6.8,FlexiBO+GP-Log,LeNet,0.3657350249140775,0.005812091848658863
24,0.25915901103402256,0.3587570870197269,24,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.0012294194781165358
25,0.4102436254520377,0.1996488178615442,25,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.002585700003533197
26,0.3454048973441544,0.5009566802994698,26,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.009248447274573893
27,0.38303978212883777,0.4880184910120987,27,0.0,FlexiBO+GP-Log,LeNet,0.3657350249140774,0.0026801309365538195
28,0.201589511002113,0.212456162233935,28,0.0,FlexiBO+GP-Log,LeNet,0.3503341793028394,0.0030978506483090597
29,0.54662404981211,0.4625391027287824,29,0.0,FlexiBO+GP-Log,LeNet,0.3503341793028394,0.0006059423075478043
30,0.4092555338114327,0.3621068588861091,30,0.0,FlexiBO+GP-Log,LeNet,0.3503341793028394,0.009093100742194831
31,0.3860628741354183,0.5615674083573482,31,6.8,FlexiBO+GP-Log,LeNet,0.3503341793028394,0.006861792471915072
32,0.2379469419837997,0.2034125230859428,32,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.004449652740905225
33,0.4609232112776461,0.2120670718891268,33,6.8,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.008262312350283477
34,0.2940577963285977,0.5506214563175427,34,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.0004916668483225417
35,0.4951238540337077,0.599221040367129,35,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.009159956872917263
36,0.461013888244927,0.5397694490195387,36,6.8,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.005657194632547571
37,0.3744956579823229,0.5755110760159253,37,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.0011305650653395216
38,0.2659766666939465,0.3863583119111351,38,6.8,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.00510784762515764
39,0.32250889238549296,0.5413638104910136,39,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.004161722403999714
40,0.5013310505167687,0.5379726433917832,40,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.0011035447048941128
41,0.2817963352572748,0.29530187402484354,41,6.8,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.00316760311819563
42,0.25169166128542186,0.2212595596225704,42,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.006768564549435298
43,0.3808992164713704,0.5794117566355209,43,0.0,FlexiBO+GP-Log,LeNet,0.35019539109946196,0.0026649788320600577
