,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption
0,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config0,1,0,0,0,1113600,1,1300500000,1,1062400000,0.6385141213734945,11545.222222222223
1,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config1,1,0,0,0,1113600,1,1300500000,1,1331200000,0.5760822825961642,12465.111111111111
2,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config2,1,0,0,0,1113600,1,1300500000,1,1600000000,0.5253186225891113,12885.555555555555
3,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config3,1,0,0,0,1113600,1,1300500000,1,1866000000,0.4896175331539578,12518.111111111111
4,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config4,1,0,0,0,1113600,1,140250000,1,1062400000,2.7577185365888806,9152.0
5,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config5,1,0,0,0,1113600,1,140250000,1,1331200000,2.705314212375217,10024.333333333334
6,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config6,1,0,0,0,1113600,1,140250000,1,1600000000,2.6835083431667752,10650.333333333334
7,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config7,1,0,0,0,1113600,1,140250000,1,1866000000,2.657890558242798,10680.333333333334
8,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config8,1,0,0,0,1113600,1,497250000,1,1062400000,1.0109772152370877,6568.444444444444
9,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config9,1,0,0,0,1113600,1,497250000,1,1331200000,0.9378701315985786,7549.444444444444
10,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config10,1,0,0,0,1113600,1,497250000,1,1600000000,0.9095573160383437,7895.888888888889
11,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config11,1,0,0,0,1113600,1,497250000,1,1866000000,0.90234465069241,7995.0
12,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config12,1,0,0,0,1113600,1,943500000,1,1062400000,0.7137571970621744,7564.222222222223
13,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config13,1,0,0,0,1113600,1,943500000,1,1331200000,0.6569464471605089,8003.777777777777
14,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config14,1,0,0,0,1113600,1,943500000,1,1600000000,0.6274357901679145,8351.0
15,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config15,1,0,0,0,1113600,1,943500000,1,1866000000,0.5679112275441488,8668.111111111111
16,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config16,1,0,0,0,1267200,1,1300500000,1,1062400000,0.6175470352172852,12220.888888888889
17,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config17,1,0,0,0,1267200,1,1300500000,1,1331200000,0.5345385074615479,13292.888888888889
18,inceptionv3,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config18,1,0,0,0,1267200,1,1300500000,1,1600000000,0.4828414387173123,13849.222222222223
