,Unnamed: 0,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption,number_of_cores
151,151,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config151,1,0,0,0,652800,1,140250000,1,1866000000,1.0056296719445124,2258.6666666666665,1
152,152,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config152,1,0,0,0,652800,1,497250000,1,1062400000,0.4938994248708089,1727.2222222222224,1
153,153,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config153,1,0,0,0,652800,1,497250000,1,1331200000,0.44857944382561576,1650.888888888889,1
154,154,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config154,1,0,0,0,652800,1,497250000,1,1600000000,0.4315599070654975,1625.4444444444446,1
155,155,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config155,1,0,0,0,652800,1,497250000,1,1866000000,0.3886555035909017,1481.0,1
156,156,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config156,1,0,0,0,652800,1,943500000,1,1062400000,0.4705977439880371,1752.333333333333,1
157,157,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config157,1,0,0,0,652800,1,943500000,1,1331200000,0.4073656664954291,1786.666666666667,1
158,158,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config158,1,0,0,0,652800,1,943500000,1,1600000000,0.4624786641862657,1574.2222222222224,1
159,159,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config159,1,0,0,0,652800,1,943500000,1,1866000000,0.4177368746863471,2056.3333333333335,1
160,160,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config160,1,0,0,0,806400,1,1300500000,1,1062400000,0.3435298601786296,2454.555555555555,1
161,161,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config161,1,0,0,0,806400,1,1300500000,1,1331200000,0.31678419642978245,2564.444444444445,1
162,162,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config162,1,0,0,0,806400,1,1300500000,1,1600000000,0.3075712521870931,2563.777777777778,1
163,163,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config163,1,0,0,0,806400,1,1300500000,1,1866000000,0.2907574441697862,2580.444444444445,1
164,164,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config164,1,0,0,0,806400,1,140250000,1,1062400000,0.9772363503774008,2294.555555555555,1
165,165,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config165,1,0,0,0,806400,1,140250000,1,1331200000,0.9537355369991728,2387.3333333333335,1
166,166,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config166,1,0,0,0,806400,1,140250000,1,1600000000,0.955963797039456,2487.3333333333335,1
167,167,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config167,1,0,0,0,806400,1,140250000,1,1866000000,0.9431348906622992,2504.444444444445,1
168,168,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config168,1,0,0,0,806400,1,497250000,1,1062400000,0.4385489887661404,1904.888888888889,1
169,169,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config169,1,0,0,0,806400,1,497250000,1,1331200000,0.3876690864562988,1845.4444444444446,1
170,170,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config170,1,0,0,0,806400,1,497250000,1,1600000000,0.3878294891781277,1887.888888888889,1
171,171,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config171,1,0,0,0,806400,1,497250000,1,1866000000,0.3776724338531494,1971.4444444444446,1
172,172,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config172,1,0,0,0,806400,1,943500000,1,1062400000,0.4404539797041151,1752.4444444444446,1
173,173,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config173,1,0,0,0,806400,1,943500000,1,1331200000,0.3086669445037842,1701.333333333333,1
174,174,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config174,1,0,0,0,806400,1,943500000,1,1600000000,0.3009410169389513,1718.111111111111,1
175,175,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config175,1,0,0,0,806400,1,943500000,1,1866000000,0.30150553915235734,1878.666666666667,1
176,176,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config176,1,0,0,0,960000,1,1300500000,1,1062400000,0.28739894760979545,2733.1111111111113,1
177,177,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config177,1,0,0,0,960000,1,1300500000,1,1331200000,0.26746177673339844,2927.888888888889,1
178,178,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config178,1,0,0,0,960000,1,1300500000,1,1600000000,0.25855183601379395,3071.555555555555,1
179,179,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config179,1,0,0,0,960000,1,1300500000,1,1866000000,0.2478732532925076,2901.555555555555,1
180,180,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config180,1,0,0,0,960000,1,140250000,1,1062400000,1.007890807257758,2870.555555555555,1
181,181,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config181,1,0,0,0,960000,1,140250000,1,1331200000,0.9446433385213217,2876.777777777778,1
182,182,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config182,1,0,0,0,960000,1,140250000,1,1600000000,0.940612898932563,2901.444444444445,1
183,183,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config183,1,0,0,0,960000,1,140250000,1,1866000000,0.9128043121761746,3029.0,1
184,184,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config184,1,0,0,0,960000,1,497250000,1,1062400000,0.3881389829847548,2040.0,1
185,185,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config185,1,0,0,0,960000,1,497250000,1,1331200000,0.3708762062920464,2073.777777777778,1
186,186,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config186,1,0,0,0,960000,1,497250000,1,1600000000,0.3576171663072374,2090.777777777778,1
187,187,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config187,1,0,0,0,960000,1,497250000,1,1866000000,0.3442345725165473,2132.444444444445,1
188,188,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config188,1,0,0,0,960000,1,943500000,1,1062400000,0.3700687620374892,1879.2222222222226,1
189,189,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config189,1,0,0,0,960000,1,943500000,1,1331200000,0.2653101550208198,1980.4444444444446,1
190,190,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config190,1,0,0,0,960000,1,943500000,1,1600000000,0.2569698492685954,1861.666666666667,1
191,191,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config191,1,0,0,0,960000,1,943500000,1,1866000000,0.24271117316352,1903.888888888889,1
192,192,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config192,1,1,0,0,1113600,1,1300500000,1,1062400000,0.2575966517130534,4730.666666666667,2
193,193,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config193,1,1,0,0,1113600,1,1300500000,1,1331200000,0.2257016764746772,5271.444444444444,2
194,194,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config194,1,1,0,0,1113600,1,1300500000,1,1600000000,0.21021217770046655,5482.555555555556,2
195,195,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config195,1,1,0,0,1113600,1,1300500000,1,1866000000,0.20893589655558267,5565.333333333332,2
196,196,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config196,1,1,0,0,1113600,1,140250000,1,1062400000,0.9266382058461508,4417.666666666667,2
197,197,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config197,1,1,0,0,1113600,1,140250000,1,1331200000,0.9205439620547824,4705.0,2
198,198,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config198,1,1,0,0,1113600,1,140250000,1,1600000000,0.9166247844696044,4806.11111111111,2
199,199,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config199,1,1,0,0,1113600,1,140250000,1,1866000000,0.903036567899916,4982.222222222223,2
200,200,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config200,1,1,0,0,1113600,1,497250000,1,1062400000,0.3764838377634685,3183.111111111111,2
201,201,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config201,1,1,0,0,1113600,1,497250000,1,1331200000,0.3647520807054307,3361.333333333334,2
202,202,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config202,1,1,0,0,1113600,1,497250000,1,1600000000,0.347043514251709,3427.888888888889,2
203,203,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config203,1,1,0,0,1113600,1,497250000,1,1866000000,0.3402536710103353,3418.555555555555,2
204,204,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config204,1,1,0,0,1113600,1,943500000,1,1062400000,0.2877637810177273,3486.777777777778,2
205,205,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config205,1,1,0,0,1113600,1,943500000,1,1331200000,0.2457013395097521,3503.888888888889,2
206,206,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config206,1,1,0,0,1113600,1,943500000,1,1600000000,0.24853298399183485,3672.666666666666,2
207,207,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config207,1,1,0,0,1113600,1,943500000,1,1866000000,0.24699176682366264,3807.444444444444,2
208,208,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config208,1,1,0,0,1267200,1,1300500000,1,1062400000,0.24972584512498644,5305.333333333333,2
209,209,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config209,1,1,0,0,1267200,1,1300500000,1,1331200000,0.21474756134880912,5576.0,2
210,210,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config210,1,1,0,0,1267200,1,1300500000,1,1600000000,0.20884291330973306,5652.0,2
211,211,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config211,1,1,0,0,1267200,1,1300500000,1,1866000000,0.20168471336364746,5709.0,2
212,212,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config212,1,1,0,0,1267200,1,140250000,1,1062400000,0.9279265138838028,4720.777777777777,2
213,213,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config213,1,1,0,0,1267200,1,140250000,1,1331200000,0.896153105629815,5018.333333333333,2
214,214,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config214,1,1,0,0,1267200,1,140250000,1,1600000000,0.9050168726179336,5213.555555555556,2
215,215,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config215,1,1,0,0,1267200,1,140250000,1,1866000000,0.9137921863132052,5362.11111111111,2
216,216,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config216,1,1,0,0,1267200,1,497250000,1,1062400000,0.3740728431277805,3310.444444444445,2
217,217,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config217,1,1,0,0,1267200,1,497250000,1,1331200000,0.3544309404161241,3504.888888888889,2
218,218,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config218,1,1,0,0,1267200,1,497250000,1,1600000000,0.3484542369842529,3656.444444444444,2
219,219,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config219,1,1,0,0,1267200,1,497250000,1,1866000000,0.34723133511013454,3816.888888888889,2
220,220,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config220,1,1,0,0,1267200,1,943500000,1,1062400000,0.2835687796274821,3664.222222222222,2
221,221,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config221,1,1,0,0,1267200,1,943500000,1,1331200000,0.24347917238871256,3766.111111111111,2
222,222,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config222,1,1,0,0,1267200,1,943500000,1,1600000000,0.25175023078918457,3985.888888888889,2
223,223,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config223,1,1,0,0,1267200,1,943500000,1,1866000000,0.2461082140604655,4095.111111111111,2
224,224,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config224,1,1,0,0,1420800,1,1300500000,1,1062400000,0.23123908042907715,5457.444444444444,2
225,225,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config225,1,1,0,0,1420800,1,1300500000,1,1331200000,0.2269309891594781,5897.333333333332,2
226,226,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config226,1,1,0,0,1420800,1,1300500000,1,1600000000,0.19907466570536295,5846.0,2
227,227,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config227,1,1,0,0,1420800,1,1300500000,1,1866000000,0.2098091973198785,5759.88888888889,2
228,228,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config228,1,1,0,0,1420800,1,140250000,1,1062400000,0.9164340231153699,4916.0,2
229,229,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config229,1,1,0,0,1420800,1,140250000,1,1331200000,0.9018383026123048,5273.666666666667,2
230,230,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config230,1,1,0,0,1420800,1,140250000,1,1600000000,0.8993217415279813,5721.11111111111,2
231,231,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config231,1,1,0,0,1420800,1,140250000,1,1866000000,0.8955238395267062,5852.555555555556,2
232,232,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config232,1,1,0,0,1420800,1,497250000,1,1062400000,0.3632961644066705,3513.333333333334,2
233,233,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config233,1,1,0,0,1420800,1,497250000,1,1331200000,0.3578160074022081,3817.777777777778,2
234,234,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config234,1,1,0,0,1420800,1,497250000,1,1600000000,0.36015089352925617,4121.11111111111,2
235,235,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config235,1,1,0,0,1420800,1,497250000,1,1866000000,0.34926864835951066,4154.88888888889,2
236,236,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config236,1,1,0,0,1420800,1,943500000,1,1062400000,0.288148906495836,4147.11111111111,2
237,237,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config237,1,1,0,0,1420800,1,943500000,1,1331200000,0.2799367639753554,4409.333333333333,2
238,238,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config238,1,1,0,0,1420800,1,943500000,1,1600000000,0.2579699092441135,4333.11111111111,2
239,239,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config239,1,1,0,0,1420800,1,943500000,1,1866000000,0.25117309888203937,4526.222222222223,2
240,240,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config240,1,1,0,0,1574400,1,1300500000,1,1062400000,0.2324353059132894,5770.555555555556,2
241,241,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config241,1,1,0,0,1574400,1,1300500000,1,1331200000,0.21677470207214355,6040.777777777777,2
242,242,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config242,1,1,0,0,1574400,1,1300500000,1,1600000000,0.18469336297776964,6132.444444444444,2
243,243,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config243,1,1,0,0,1574400,1,1300500000,1,1866000000,0.18980063332451713,6342.444444444444,2
244,244,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config244,1,1,0,0,1574400,1,140250000,1,1062400000,0.9125841988457574,5272.11111111111,2
245,245,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config245,1,1,0,0,1574400,1,140250000,1,1331200000,0.904075410630968,5602.666666666668,2
246,246,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config246,1,1,0,0,1574400,1,140250000,1,1600000000,0.8852042622036405,5832.0,2
247,247,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config247,1,1,0,0,1574400,1,140250000,1,1866000000,0.8685590161217583,6004.666666666668,2
248,248,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config248,1,1,0,0,1574400,1,497250000,1,1062400000,0.3800865279303657,3724.777777777778,2
249,249,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config249,1,1,0,0,1574400,1,497250000,1,1331200000,0.34890182813008624,4029.444444444444,2
250,250,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config250,1,1,0,0,1574400,1,497250000,1,1600000000,0.32382633950975204,4036.888888888889,2
251,251,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config251,1,1,0,0,1574400,1,497250000,1,1866000000,0.3037023279401991,4086.666666666666,2
252,252,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config252,1,1,0,0,1574400,1,943500000,1,1062400000,0.30544445249769425,4417.88888888889,2
253,253,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config253,1,1,0,0,1574400,1,943500000,1,1331200000,0.2674912081824409,4544.88888888889,2
254,254,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config254,1,1,0,0,1574400,1,943500000,1,1600000000,0.22509278191460505,4357.666666666667,2
255,255,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config255,1,1,0,0,1574400,1,943500000,1,1866000000,0.22364258766174314,4543.444444444444,2
256,256,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config256,1,1,0,0,1728000,1,1300500000,1,1062400000,0.23311289151509604,6167.777777777777,2
257,257,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config257,1,1,0,0,1728000,1,1300500000,1,1331200000,0.2000730037689209,6158.666666666668,2
258,258,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config258,1,1,0,0,1728000,1,1300500000,1,1600000000,0.19912523693508571,6834.333333333332,2
259,259,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config259,1,1,0,0,1728000,1,1300500000,1,1866000000,0.17672125498453775,6393.0,2
260,260,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config260,1,1,0,0,1728000,1,140250000,1,1062400000,0.9063186115688748,5374.444444444444,2
261,261,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config261,1,1,0,0,1728000,1,140250000,1,1331200000,0.8861254586113824,5823.777777777777,2
262,262,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config262,1,1,0,0,1728000,1,140250000,1,1600000000,0.8941221502092149,6415.88888888889,2
263,263,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config263,1,1,0,0,1728000,1,140250000,1,1866000000,0.88565550910102,6436.11111111111,2
264,264,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config264,1,1,0,0,1728000,1,497250000,1,1062400000,0.35488422711690265,3732.888888888889,2
265,265,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config265,1,1,0,0,1728000,1,497250000,1,1331200000,0.3504938814375136,4172.777777777777,2
266,266,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config266,1,1,0,0,1728000,1,497250000,1,1600000000,0.33418167961968315,4383.777777777777,2
267,267,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config267,1,1,0,0,1728000,1,497250000,1,1866000000,0.3104881180657281,4399.666666666667,2
268,268,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config268,1,1,0,0,1728000,1,943500000,1,1062400000,0.2816849814520942,4384.0,2
269,269,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config269,1,1,0,0,1728000,1,943500000,1,1331200000,0.23564714855617944,4426.11111111111,2
270,270,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config270,1,1,0,0,1728000,1,943500000,1,1600000000,0.21327243910895455,4315.333333333333,2
271,271,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config271,1,1,0,0,1728000,1,943500000,1,1866000000,0.21452630890740287,4619.666666666667,2
272,272,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config272,1,1,0,0,1881600,1,1300500000,1,1062400000,0.22169695960150826,6091.11111111111,2
273,273,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config273,1,1,0,0,1881600,1,1300500000,1,1331200000,0.20070208443535695,6514.11111111111,2
274,274,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config274,1,1,0,0,1881600,1,1300500000,1,1600000000,0.21094044049580893,7275.0,2
275,275,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config275,1,1,0,0,1881600,1,1300500000,1,1866000000,0.19905821482340494,6968.444444444444,2
276,276,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config276,1,1,0,0,1881600,1,140250000,1,1062400000,0.9003594451480441,5832.333333333332,2
277,277,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config277,1,1,0,0,1881600,1,140250000,1,1331200000,0.8892338275909424,6264.666666666668,2
278,278,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config278,1,1,0,0,1881600,1,140250000,1,1600000000,0.8873753547668457,6552.222222222223,2
279,279,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config279,1,1,0,0,1881600,1,140250000,1,1866000000,0.8816540771060519,6596.666666666668,2
280,280,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config280,1,1,0,0,1881600,1,497250000,1,1062400000,0.3280903233422173,3952.555555555556,2
281,281,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config281,1,1,0,0,1881600,1,497250000,1,1331200000,0.34248942799038357,4383.555555555556,2
282,282,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config282,1,1,0,0,1881600,1,497250000,1,1600000000,0.32885122299194336,4578.777777777777,2
283,283,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config283,1,1,0,0,1881600,1,497250000,1,1866000000,0.31558953391181105,4567.88888888889,2
284,284,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config284,1,1,0,0,1881600,1,943500000,1,1062400000,0.24486454327901205,3824.888888888889,2
285,285,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config285,1,1,0,0,1881600,1,943500000,1,1331200000,0.2368644078572591,4502.444444444444,2
286,286,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config286,1,1,0,0,1881600,1,943500000,1,1600000000,0.2338030073377821,4780.777777777777,2
287,287,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config287,1,1,0,0,1881600,1,943500000,1,1866000000,0.22491031222873265,4940.88888888889,2
288,288,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config288,1,1,0,0,2035200,1,1300500000,1,1062400000,0.2599412335289849,6987.88888888889,2
289,289,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config289,1,1,0,0,2035200,1,1300500000,1,1331200000,0.2115412023332384,6928.666666666668,2
290,290,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config290,1,1,0,0,2035200,1,1300500000,1,1600000000,0.2075135707855225,7443.555555555556,2
291,291,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config291,1,1,0,0,2035200,1,1300500000,1,1866000000,0.19709894392225474,7281.333333333332,2
292,292,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config292,1,1,0,0,2035200,1,140250000,1,1062400000,0.8912288612789578,5917.555555555556,2
293,293,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config293,1,1,0,0,2035200,1,140250000,1,1331200000,0.890138758553399,6475.666666666668,2
294,294,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config294,1,1,0,0,2035200,1,140250000,1,1600000000,0.8811706701914469,6650.88888888889,2
295,295,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config295,1,1,0,0,2035200,1,140250000,1,1866000000,0.8772354920705161,7256.333333333332,2
296,296,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config296,1,1,0,0,2035200,1,497250000,1,1062400000,0.3439190917544895,4036.666666666666,2
297,297,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config297,1,1,0,0,2035200,1,497250000,1,1331200000,0.35094507535298664,4654.222222222223,2
298,298,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config298,1,1,0,0,2035200,1,497250000,1,1600000000,0.31771474414401585,4553.333333333333,2
299,299,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config299,1,1,0,0,2035200,1,497250000,1,1866000000,0.32534188694424104,5007.333333333333,2
300,300,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config300,1,1,0,0,2035200,1,943500000,1,1062400000,0.2537513573964437,4468.555555555556,2
301,301,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config301,1,1,0,0,2035200,1,943500000,1,1331200000,0.2422492239210341,4739.222222222223,2
302,302,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config302,1,1,0,0,2035200,1,943500000,1,1600000000,0.22616200976901585,4907.333333333333,2
303,303,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config303,1,1,0,0,2035200,1,943500000,1,1866000000,0.22121400303310815,4804.777777777777,2
304,304,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config304,1,1,0,0,345600,1,1300500000,1,1062400000,0.5626863638559977,2988.555555555555,2
305,305,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config305,1,1,0,0,345600,1,1300500000,1,1331200000,0.5530457761552598,2988.444444444445,2
306,306,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config306,1,1,0,0,345600,1,1300500000,1,1600000000,0.5841216246287028,3174.555555555555,2
307,307,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config307,1,1,0,0,345600,1,1300500000,1,1866000000,0.554795503616333,3080.555555555555,2
308,308,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config308,1,1,0,0,345600,1,140250000,1,1062400000,1.0905399322509766,2066.1111111111113,2
309,309,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config309,1,1,0,0,345600,1,140250000,1,1331200000,1.074463102552626,2049.3333333333335,2
310,310,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config310,1,1,0,0,345600,1,140250000,1,1600000000,1.0639863544040256,2081.3333333333335,2
