,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption
0,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config0,1,0,0,0,1113600,1,1300500000,1,1062400000,0.9389069345262315,34584.88888888889
1,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config1,1,0,0,0,1113600,1,1300500000,1,1331200000,0.8266353342268202,34702.77777777778
2,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config2,1,0,0,0,1113600,1,1300500000,1,1600000000,0.7914045386844211,39437.11111111111
3,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config3,1,0,0,0,1113600,1,1300500000,1,1866000000,0.7553768157958984,37375.333333333336
4,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config4,1,0,0,0,1113600,1,140250000,1,1062400000,4.459800481796265,26166.11111111111
5,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config5,1,0,0,0,1113600,1,140250000,1,1331200000,4.43074287308587,26809.555555555555
6,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config6,1,0,0,0,1113600,1,140250000,1,1600000000,4.407191859351264,27538.444444444445
7,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config7,1,0,0,0,1113600,1,140250000,1,1866000000,4.412693527009752,28511.222222222223
8,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config8,1,0,0,0,1113600,1,497250000,1,1062400000,1.5499393145243328,19890.0
9,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config9,1,0,0,0,1113600,1,497250000,1,1331200000,1.4650846587287054,20793.777777777777
10,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config10,1,0,0,0,1113600,1,497250000,1,1600000000,1.4636668099297419,22524.11111111111
11,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config11,1,0,0,0,1113600,1,497250000,1,1866000000,1.407102452384101,22472.0
12,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config12,1,0,0,0,1113600,1,943500000,1,1062400000,1.0624394681718614,23833.333333333332
13,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config13,1,0,0,0,1113600,1,943500000,1,1331200000,0.9625153276655409,24150.444444444445
14,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config14,1,0,0,0,1113600,1,943500000,1,1600000000,0.919124550289578,24495.777777777777
15,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config15,1,0,0,0,1113600,1,943500000,1,1866000000,0.9006208843655057,26291.333333333332
16,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config16,1,0,0,0,1267200,1,1300500000,1,1062400000,0.9373409218258328,34707.666666666664
17,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config17,1,0,0,0,1267200,1,1300500000,1,1331200000,0.824811167187161,36747.88888888889
18,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config18,1,0,0,0,1267200,1,1300500000,1,1600000000,0.7711826430426704,36216.11111111111
19,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config19,1,0,0,0,1267200,1,1300500000,1,1866000000,0.7369356950124105,37734.555555555555
20,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config20,1,0,0,0,1267200,1,140250000,1,1062400000,4.462831868065728,26877.555555555555
21,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config21,1,0,0,0,1267200,1,140250000,1,1331200000,4.43523547384474,28587.222222222223
22,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config22,1,0,0,0,1267200,1,140250000,1,1600000000,4.408168236414592,29161.555555555555
23,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config23,1,0,0,0,1267200,1,140250000,1,1866000000,4.397907654444377,29014.0
24,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config24,1,0,0,0,1267200,1,497250000,1,1062400000,1.5296274820963542,21513.11111111111
25,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config25,1,0,0,0,1267200,1,497250000,1,1331200000,1.4530640443166096,21545.666666666668
26,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config26,1,0,0,0,1267200,1,497250000,1,1600000000,1.4130964279174805,23032.777777777777
27,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config27,1,0,0,0,1267200,1,497250000,1,1866000000,1.3998574680752225,23274.88888888889
28,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config28,1,0,0,0,1267200,1,943500000,1,1062400000,1.048024336496989,24194.88888888889
29,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config29,1,0,0,0,1267200,1,943500000,1,1331200000,0.9574410650465224,25139.333333333332
30,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config30,1,0,0,0,1267200,1,943500000,1,1600000000,0.9002743032243516,24747.444444444445
31,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config31,1,0,0,0,1267200,1,943500000,1,1866000000,0.8851387765672472,26415.555555555555
32,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config32,1,0,0,0,1420800,1,1300500000,1,1062400000,0.9249297512902154,35314.666666666664
33,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config33,1,0,0,0,1420800,1,1300500000,1,1331200000,0.8195942242940267,37293.22222222222
34,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config34,1,0,0,0,1420800,1,1300500000,1,1600000000,0.7609158092074924,38603.333333333336
35,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config35,1,0,0,0,1420800,1,1300500000,1,1866000000,0.7293965816497803,38987.333333333336
36,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config36,1,0,0,0,1420800,1,140250000,1,1062400000,4.454967101414998,27629.666666666668
37,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config37,1,0,0,0,1420800,1,140250000,1,1331200000,4.414194107055664,28864.88888888889
38,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config38,1,0,0,0,1420800,1,140250000,1,1600000000,4.394399536980523,29406.11111111111
39,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config39,1,0,0,0,1420800,1,140250000,1,1866000000,4.384495549731785,29454.0
40,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config40,1,0,0,0,1420800,1,497250000,1,1062400000,1.5084588262769911,21572.555555555555
41,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config41,1,0,0,0,1420800,1,497250000,1,1331200000,1.4510335657331679,22400.222222222223
42,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config42,1,0,0,0,1420800,1,497250000,1,1600000000,1.4026922384897869,22921.444444444445
43,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config43,1,0,0,0,1420800,1,497250000,1,1866000000,1.4027356571621366,23122.555555555555
44,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config44,1,0,0,0,1420800,1,943500000,1,1062400000,1.03537032339308,24986.666666666668
45,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config45,1,0,0,0,1420800,1,943500000,1,1331200000,0.9387631151411269,25002.777777777777
46,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config46,1,0,0,0,1420800,1,943500000,1,1600000000,0.908131652408176,26125.444444444445
47,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config47,1,0,0,0,1420800,1,943500000,1,1866000000,0.884942028257582,26549.444444444445
48,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config48,1,0,0,0,1574400,1,1300500000,1,1062400000,0.9276646243201362,37213.77777777778
49,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config49,1,0,0,0,1574400,1,1300500000,1,1331200000,0.8160619735717773,38312.666666666664
50,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config50,1,0,0,0,1574400,1,1300500000,1,1600000000,0.7612331443362765,38761.444444444445
51,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config51,1,0,0,0,1574400,1,1300500000,1,1866000000,0.7234325673845079,39052.22222222222
52,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config52,1,0,0,0,1574400,1,140250000,1,1062400000,4.458992269304064,27890.444444444445
53,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config53,1,0,0,0,1574400,1,140250000,1,1331200000,4.411013099882338,29711.555555555555
54,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config54,1,0,0,0,1574400,1,140250000,1,1600000000,4.383788426717122,29423.0
55,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config55,1,0,0,0,1574400,1,140250000,1,1866000000,4.388993528154161,30266.0
56,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config56,1,0,0,0,1574400,1,497250000,1,1062400000,1.512891133626302,22129.666666666668
57,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config57,1,0,0,0,1574400,1,497250000,1,1331200000,1.4504375457763672,23040.88888888889
58,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config58,1,0,0,0,1574400,1,497250000,1,1600000000,1.409136904610528,23056.11111111111
59,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config59,1,0,0,0,1574400,1,497250000,1,1866000000,1.3957876364390056,23121.0
60,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config60,1,0,0,0,1574400,1,943500000,1,1062400000,1.031470192803277,24985.666666666668
61,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config61,1,0,0,0,1574400,1,943500000,1,1331200000,0.9484174781375461,25230.555555555555
62,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config62,1,0,0,0,1574400,1,943500000,1,1600000000,0.8931686083475748,25767.88888888889
63,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config63,1,0,0,0,1574400,1,943500000,1,1866000000,0.8792925675710043,25897.0
64,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config64,1,0,0,0,1728000,1,1300500000,1,1062400000,0.922679238849216,36654.11111111111
65,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config65,1,0,0,0,1728000,1,1300500000,1,1331200000,0.8145848910013834,38926.444444444445
66,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config66,1,0,0,0,1728000,1,1300500000,1,1600000000,0.7522954940795898,38985.88888888889
67,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config67,1,0,0,0,1728000,1,1300500000,1,1866000000,0.7154893345303006,39986.11111111111
68,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config68,1,0,0,0,1728000,1,140250000,1,1062400000,4.450969245698717,29075.11111111111
69,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config69,1,0,0,0,1728000,1,140250000,1,1331200000,4.402389473385281,29438.11111111111
70,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config70,1,0,0,0,1728000,1,140250000,1,1600000000,4.3913361761305065,30342.222222222223
71,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config71,1,0,0,0,1728000,1,140250000,1,1866000000,4.384329583909777,31094.333333333332
72,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config72,1,0,0,0,1728000,1,497250000,1,1062400000,1.5078165266248915,21466.555555555555
73,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config73,1,0,0,0,1728000,1,497250000,1,1331200000,1.442930089102851,23056.88888888889
74,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config74,1,0,0,0,1728000,1,497250000,1,1600000000,1.4116144180297852,23791.555555555555
75,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config75,1,0,0,0,1728000,1,497250000,1,1866000000,1.3896442254384358,23964.333333333332
76,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config76,1,0,0,0,1728000,1,943500000,1,1062400000,1.0298734770880804,24182.777777777777
77,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config77,1,0,0,0,1728000,1,943500000,1,1331200000,0.9411952495574951,26895.333333333332
78,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config78,1,0,0,0,1728000,1,943500000,1,1600000000,0.9072704580095079,26645.333333333332
79,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config79,1,0,0,0,1728000,1,943500000,1,1866000000,0.8701448175642226,26420.0
80,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config80,1,0,0,0,1881600,1,1300500000,1,1062400000,0.9308158291710747,37556.11111111111
81,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config81,1,0,0,0,1881600,1,1300500000,1,1331200000,0.8129115104675293,37580.333333333336
82,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config82,1,0,0,0,1881600,1,1300500000,1,1600000000,0.7574721972147623,40159.22222222222
83,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config83,1,0,0,0,1881600,1,1300500000,1,1866000000,0.7198997868431939,39860.333333333336
84,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config84,1,0,0,0,1881600,1,140250000,1,1062400000,4.442608806822035,29623.88888888889
85,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config85,1,0,0,0,1881600,1,140250000,1,1331200000,4.4081052674187555,29766.11111111111
86,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config86,1,0,0,0,1881600,1,140250000,1,1600000000,4.388264470630222,29860.0
87,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config87,1,0,0,0,1881600,1,140250000,1,1866000000,4.382515509923299,31086.11111111111
88,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config88,1,0,0,0,1881600,1,497250000,1,1062400000,1.500681029425727,22150.777777777777
89,xception,ILSVRC2017_test_00002118.JPEG,800x800,TX2,Config89,1,0,0,0,1881600,1,497250000,1,1331200000,1.44259688589308,22980.11111111111
